search_term,country,currency,category,source_category,retailer,brand,product_name,barcode,barcode_length,price_local,price_usd,presentation,weight_kg,price_per_100g_local,price_per_kg_usd,segment,type,product_url,retailer_url,unit_count,product_name_clean,standard_category,price_local_numeric,scrape_date,product_detail_text,price_text,price_gyd,image_url,source_url,weight_source_text,price_per_kg_gyd,page,brand_original,brand_group,sku_text_key,weight_bucket,unit_bucket,match_key,barcode_raw,barcode_12,barcode_harmonized,product_name_harmonized,commercial_family_key,sku_family_key,family_key,commercial_category,commercial_overlap,sku_overlap,regional_overlap,competitive_index,price_positioning
galletas,Dominican Republic,DOP,Galletas,Galletas,Ritmo,Dino,Dino Galleta Sandwich Chocolate 12 Und,753079000425,12,145.0,2.3,576 GR,0.576,25.17,3.99,Mass,Dulce Sandwich,https://supermercadosrd.com/productos/dino-galleta-sandwich-chocolate-12-und/9119,https://tiendasritmo.com/?utm_source=supermercadosrd,12.0,Galleta Sandwich Chocolate,Cookies,145.0,,,,,,,,,,Dino,Dino,dino_dino galleta sandwich chocolate 12 und,0.58,multipack,dino_dino galleta sandwich chocolate 12 und_0.58,753079000425,753079000425,753079000425,dino_chocolate,dino_chocolate,dino_dino_chocolate,dino_chocolate,SWEET_COOKIES,1,1,1,0.4199442207923195,Value
galletas,Dominican Republic,DOP,Galletas,Galletas,Sirena,Dino,Dino Galleta Sandwich Chocolate 12 Und,753079000425,12,175.0,2.77,576 GR,0.576,30.38,4.81,Mass,Dulce Sandwich,https://supermercadosrd.com/productos/dino-galleta-sandwich-chocolate-12-und/9119,https://sirena.do/products/index/galletas-dulces-dino-chocolate-12-uds?utm_source=supermercadosrd,12.0,Galleta Sandwich Chocolate,Cookies,175.0,,,,,,,,,,Dino,Dino,dino_dino galleta sandwich chocolate 12 und,0.58,multipack,dino_dino galleta sandwich chocolate 12 und_0.58,753079000425,753079000425,753079000425,dino_chocolate,dino_chocolate,dino_dino_chocolate,dino_chocolate,SWEET_COOKIES,1,1,1,0.506248546869939,Value
galletas,Dominican Republic,DOP,Galletas,Galletas,Bravo,Dino,Dino Galleta Sandwich Duplex 12 Und,753079000449,12,175.0,2.77,576 GR,0.576,30.38,4.81,Mass,Dulce Sandwich,https://supermercadosrd.com/productos/dino-galleta-sandwich-duplex-12-und/9118,https://bravova.superbravo.com.do/articulos/3379?utm_source=supermercadosrd,12.0,Galleta Sandwich Duplex,Cookies,175.0,,,,,,,,,,Dino,Dino,dino_dino galleta sandwich duplex 12 und,0.58,multipack,dino_dino galleta sandwich duplex 12 und_0.58,753079000449,753079000449,753079000449,dino_duplex,dino_duplex,dino_dino_duplex,dino_duplex,SWEET_COOKIES,1,1,1,0.506248546869939,Value
galletas,Dominican Republic,DOP,Galletas,Galletas,Plaza Lama,Dino,Dino Galleta Sandwich Duplex 12 Und,753079000449,12,174.0,2.76,576 GR,0.576,30.21,4.79,Mass,Dulce Sandwich,https://supermercadosrd.com/productos/dino-galleta-sandwich-duplex-12-und/9118,https://plazalama.com.do/p/galletas-sandwich-duplex-rellenas-de-crema-dino-12-uds-753079000449?utm_source=supermercadosrd,12.0,Galleta Sandwich Duplex,Cookies,174.0,,,,,,,,,,Dino,Dino,dino_dino galleta sandwich duplex 12 und,0.58,multipack,dino_dino galleta sandwich duplex 12 und_0.58,753079000449,753079000449,753079000449,dino_duplex,dino_duplex,dino_dino_duplex,dino_duplex,SWEET_COOKIES,1,1,1,0.5041435633070703,Value
galletas,Dominican Republic,DOP,Galletas,Galletas,Sirena,Dino,Dino Galleta Sandwich Duplex 12 Und,753079000449,12,175.0,2.77,576 GR,0.576,30.38,4.81,Mass,Dulce Sandwich,https://supermercadosrd.com/productos/dino-galleta-sandwich-duplex-12-und/9118,https://sirena.do/products/index/galletas-dulces-dino-duplex-12-uds?utm_source=supermercadosrd,12.0,Galleta Sandwich Duplex,Cookies,175.0,,,,,,,,,,Dino,Dino,dino_dino galleta sandwich duplex 12 und,0.58,multipack,dino_dino galleta sandwich duplex 12 und_0.58,753079000449,753079000449,753079000449,dino_duplex,dino_duplex,dino_dino_duplex,dino_duplex,SWEET_COOKIES,1,1,1,0.506248546869939,Value
galletas,Dominican Republic,DOP,Galletas,Galletas,Bravo,Dino,Dino Galleta Sandwich Vainilla 12 Und,753079000487,12,175.0,2.77,576 GR,0.576,30.38,4.81,Mass,Dulce Sandwich,https://supermercadosrd.com/productos/dino-galleta-sandwich-vainilla-12-und/9129,https://bravova.superbravo.com.do/articulos/3911?utm_source=supermercadosrd,12.0,Galleta Sandwich Vainilla,Cookies,175.0,,,,,,,,,,Dino,Dino,dino_dino galleta sandwich vainilla 12 und,0.58,multipack,dino_dino galleta sandwich vainilla 12 und_0.58,753079000487,753079000487,753079000487,dino_vainilla,dino_vainilla,dino_dino_vainilla,dino_vainilla,SWEET_COOKIES,1,1,1,0.506248546869939,Value
galletas,Dominican Republic,DOP,Galletas,Galletas,Carrefour,Dino,Dino Galleta Sandwich Vainilla 12 Und,753079000487,12,174.95,2.77,576 GR,0.576,30.37,4.81,Mass,Dulce Sandwich,https://supermercadosrd.com/productos/dino-galleta-sandwich-vainilla-12-und/9129,https://www.carrefour.do/,12.0,Galleta Sandwich Vainilla,Cookies,174.95,,,,,,,,,,Dino,Dino,dino_dino galleta sandwich vainilla 12 und,0.58,multipack,dino_dino galleta sandwich vainilla 12 und_0.58,753079000487,753079000487,753079000487,dino_vainilla,dino_vainilla,dino_dino_vainilla,dino_vainilla,SWEET_COOKIES,1,1,1,0.506248546869939,Value
galletas,Dominican Republic,DOP,Galletas,Galletas,Garrido,Dino,Dino Galleta Sandwich Vainilla 12 Und,753079000487,12,160.0,2.54,576 GR,0.576,27.78,4.4,Mass,Dulce Sandwich,https://supermercadosrd.com/productos/dino-galleta-sandwich-vainilla-12-und/9129,https://www.garrido.com.do/p/181186?utm_source=supermercadosrd,12.0,Galleta Sandwich Vainilla,Cookies,160.0,,,,,,,,,,Dino,Dino,dino_dino galleta sandwich vainilla 12 und,0.58,multipack,dino_dino galleta sandwich vainilla 12 und_0.58,753079000487,753079000487,753079000487,dino_vainilla,dino_vainilla,dino_dino_vainilla,dino_vainilla,SWEET_COOKIES,1,1,1,0.46309638383112933,Value
galletas,Dominican Republic,DOP,Galletas,Galletas,Jumbo,Dino,Dino Galleta Sandwich Vainilla 12 Und,753079000487,12,156.0,2.47,576 GR,0.576,27.08,4.29,Mass,Dulce Sandwich,https://supermercadosrd.com/productos/dino-galleta-sandwich-vainilla-12-und/9129,https://jumbo.com.do/galleta-dulce-sabor-vainilla-dino-10-und-paq-2010114?utm_source=supermercadosrd,12.0,Galleta Sandwich Vainilla,Cookies,156.0,,,,,,,,,,Dino,Dino,dino_dino galleta sandwich vainilla 12 und,0.58,multipack,dino_dino galleta sandwich vainilla 12 und_0.58,753079000487,753079000487,753079000487,dino_vainilla,dino_vainilla,dino_dino_vainilla,dino_vainilla,SWEET_COOKIES,1,1,1,0.45151897423535103,Value
galletas,Dominican Republic,DOP,Galletas,Galletas,Merca Jumbo,Dino,Dino Galleta Sandwich Vainilla 12 Und,753079000487,12,156.0,2.47,576 GR,0.576,27.08,4.29,Mass,Dulce Sandwich,https://supermercadosrd.com/productos/dino-galleta-sandwich-vainilla-12-und/9129,https://mercajumbo.com.do/?utm_source=supermercadosrd,12.0,Galleta Sandwich Vainilla,Cookies,156.0,,,,,,,,,,Dino,Dino,dino_dino galleta sandwich vainilla 12 und,0.58,multipack,dino_dino galleta sandwich vainilla 12 und_0.58,753079000487,753079000487,753079000487,dino_vainilla,dino_vainilla,dino_dino_vainilla,dino_vainilla,SWEET_COOKIES,1,1,1,0.45151897423535103,Value
galletas,Dominican Republic,DOP,Galletas,Galletas,Nacional,Dino,Dino Galleta Sandwich Vainilla 12 Und,753079000487,12,156.95,2.49,576 GR,0.576,27.25,4.32,Mass,Dulce Sandwich,https://supermercadosrd.com/productos/dino-galleta-sandwich-vainilla-12-und/9129,https://supermercadosnacional.com/galleta-dulce-sabor-vainilla-dino-10-und-paq-2010114?utm_source=supermercadosrd,12.0,Galleta Sandwich Vainilla,Cookies,156.95,,,,,,,,,,Dino,Dino,dino_dino galleta sandwich vainilla 12 und,0.58,multipack,dino_dino galleta sandwich vainilla 12 und_0.58,753079000487,753079000487,753079000487,dino_vainilla,dino_vainilla,dino_dino_vainilla,dino_vainilla,SWEET_COOKIES,1,1,1,0.45467644957965425,Value
galletas,Dominican Republic,DOP,Galletas,Galletas,Plaza Lama,Dino,Dino Galleta Sandwich Vainilla 12 Und,753079000487,12,174.0,2.76,576 GR,0.576,30.21,4.79,Mass,Dulce Sandwich,https://supermercadosrd.com/productos/dino-galleta-sandwich-vainilla-12-und/9129,https://plazalama.com.do/p/galletas-dino-vainilla-rellenas-de-crema-12-uds-753079000487?utm_source=supermercadosrd,12.0,Galleta Sandwich Vainilla,Cookies,174.0,,,,,,,,,,Dino,Dino,dino_dino galleta sandwich vainilla 12 und,0.58,multipack,dino_dino galleta sandwich vainilla 12 und_0.58,753079000487,753079000487,753079000487,dino_vainilla,dino_vainilla,dino_dino_vainilla,dino_vainilla,SWEET_COOKIES,1,1,1,0.5041435633070703,Value
galletas,Dominican Republic,DOP,Galletas,Galletas,Ritmo,Dino,Dino Galleta Sandwich Vainilla 12 Und,753079000487,12,145.0,2.3,576 GR,0.576,25.17,3.99,Mass,Dulce Sandwich,https://supermercadosrd.com/productos/dino-galleta-sandwich-vainilla-12-und/9129,https://tiendasritmo.com/?utm_source=supermercadosrd,12.0,Galleta Sandwich Vainilla,Cookies,145.0,,,,,,,,,,Dino,Dino,dino_dino galleta sandwich vainilla 12 und,0.58,multipack,dino_dino galleta sandwich vainilla 12 und_0.58,753079000487,753079000487,753079000487,dino_vainilla,dino_vainilla,dino_dino_vainilla,dino_vainilla,SWEET_COOKIES,1,1,1,0.4199442207923195,Value
galletas,Dominican Republic,DOP,Galletas,Galletas,Sirena,Dino,Dino Galleta Sandwich Vainilla 12 Und,753079000487,12,175.0,2.77,576 GR,0.576,30.38,4.81,Mass,Dulce Sandwich,https://supermercadosrd.com/productos/dino-galleta-sandwich-vainilla-12-und/9129,https://sirena.do/products/index/galletas-dulces-dino-vainilla-12-uds-?utm_source=supermercadosrd,12.0,Galleta Sandwich Vainilla,Cookies,175.0,,,,,,,,,,Dino,Dino,dino_dino galleta sandwich vainilla 12 und,0.58,multipack,dino_dino galleta sandwich vainilla 12 und_0.58,753079000487,753079000487,753079000487,dino_vainilla,dino_vainilla,dino_dino_vainilla,dino_vainilla,SWEET_COOKIES,1,1,1,0.506248546869939,Value
galletas,Dominican Republic,DOP,Galletas,Galletas,Carrefour,Schar,Dr Schar Galleta Rosmarino 210G,8008698006412,13,529.95,8.4,210 GR,0.21,252.36,39.99,Mass,Galleta,https://supermercadosrd.com/productos/dr-schar-galleta-rosmarino-210g/53167,https://www.carrefour.do/,,Dr Galleta Rosmarino,Cookies,529.95,,,,,,,,,,Schar,Schar,schar_dr schar galleta rosmarino 210g,0.21,single,schar_dr schar galleta rosmarino 210g_0.21,8008698006412,800869800641,800869800641,rosmarino,rosmarino,schar_rosmarino,rosmarino,SWEET_COOKIES,1,1,1,4.2089146339561045,Premium
galletas,Dominican Republic,DOP,Galletas,Galletas,Bravo,Duetto,Duetto Galletas Fresa 12 Und,7467340336153,13,129.0,2.04,450 GR,0.45,28.67,4.54,Mass,Galleta,https://supermercadosrd.com/productos/duetto-galletas-fresa-12-und/9229,https://bravova.superbravo.com.do/articulos/1767?utm_source=supermercadosrd,12.0,Galletas Fresa,Cookies,129.0,,,,,,,,,,Duetto,Duetto,duetto_duetto galletas fresa 12 und,0.45,multipack,duetto_duetto galletas fresa 12 und_0.45,7467340336153,746734033615,746734033615,fresa,fresa,duetto_fresa,fresa,SWEET_COOKIES,1,1,1,0.4778312687712107,Value
galletas,Dominican Republic,DOP,Galletas,Galletas,Garrido,Duetto,Duetto Galletas Fresa 12 Und,7467340336153,13,135.0,2.14,450 GR,0.45,30.0,4.75,Mass,Galleta,https://supermercadosrd.com/productos/duetto-galletas-fresa-12-und/9229,https://www.garrido.com.do/p/181005?utm_source=supermercadosrd,12.0,Galletas Fresa,Cookies,135.0,,,,,,,,,,Duetto,Duetto,duetto_duetto galletas fresa 12 und,0.45,multipack,duetto_duetto galletas fresa 12 und_0.45,7467340336153,746734033615,746734033615,fresa,fresa,duetto_fresa,fresa,SWEET_COOKIES,1,1,1,0.49993359618133276,Value
galletas,Dominican Republic,DOP,Galletas,Galletas,Jumbo,Duetto,Duetto Galletas Fresa 12 Und,7467340336153,13,129.95,2.06,450 GR,0.45,28.88,4.58,Mass,Galleta,https://supermercadosrd.com/productos/duetto-galletas-fresa-12-und/9229,https://jumbo.com.do/galleta-sandwich-sabor-a-fresa-duetto-12-und-paq-2108853?utm_source=supermercadosrd,12.0,Galletas Fresa,Cookies,129.95,,,,,,,,,,Duetto,Duetto,duetto_duetto galletas fresa 12 und,0.45,multipack,duetto_duetto galletas fresa 12 und_0.45,7467340336153,746734033615,746734033615,fresa,fresa,duetto_fresa,fresa,SWEET_COOKIES,1,1,1,0.4820412358969482,Value
galletas,Dominican Republic,DOP,Galletas,Galletas,Nacional,Duetto,Duetto Galletas Fresa 12 Und,7467340336153,13,129.95,2.06,450 GR,0.45,28.88,4.58,Mass,Galleta,https://supermercadosrd.com/productos/duetto-galletas-fresa-12-und/9229,https://supermercadosnacional.com/galleta-sandwich-sabor-a-fresa-duetto-12-und-paq-2108853?utm_source=supermercadosrd,12.0,Galletas Fresa,Cookies,129.95,,,,,,,,,,Duetto,Duetto,duetto_duetto galletas fresa 12 und,0.45,multipack,duetto_duetto galletas fresa 12 und_0.45,7467340336153,746734033615,746734033615,fresa,fresa,duetto_fresa,fresa,SWEET_COOKIES,1,1,1,0.4820412358969482,Value
galletas,Dominican Republic,DOP,Galletas,Galletas,Plaza Lama,Duetto,Duetto Galletas Fresa 12 Und,7467340336153,13,129.0,2.04,450 GR,0.45,28.67,4.54,Mass,Galleta,https://supermercadosrd.com/productos/duetto-galletas-fresa-12-und/9229,https://plazalama.com.do/p/galletas-duetto-sabor-a-fresa-12-unidades-7467340336153?utm_source=supermercadosrd,12.0,Galletas Fresa,Cookies,129.0,,,,,,,,,,Duetto,Duetto,duetto_duetto galletas fresa 12 und,0.45,multipack,duetto_duetto galletas fresa 12 und_0.45,7467340336153,746734033615,746734033615,fresa,fresa,duetto_fresa,fresa,SWEET_COOKIES,1,1,1,0.4778312687712107,Value
galletas,Dominican Republic,DOP,Galletas,Galletas,Sirena,Duetto,Duetto Galletas Fresa 12 Und,7467340336153,13,130.0,2.06,450 GR,0.45,28.89,4.58,Mass,Galleta,https://supermercadosrd.com/productos/duetto-galletas-fresa-12-und/9229,https://sirena.do/products/index/galletas-fresa-duetto-12-1?utm_source=supermercadosrd,12.0,Galletas Fresa,Cookies,130.0,,,,,,,,,,Duetto,Duetto,duetto_duetto galletas fresa 12 und,0.45,multipack,duetto_duetto galletas fresa 12 und_0.45,7467340336153,746734033615,746734033615,fresa,fresa,duetto_fresa,fresa,SWEET_COOKIES,1,1,1,0.4820412358969482,Value
galletas,Dominican Republic,DOP,Galletas,Galletas,Bravo,Duetto,Duetto Galletas Vainilla 12 Und,7467340338355,13,129.0,2.04,450 GR,0.45,28.67,4.54,Mass,Galleta,https://supermercadosrd.com/productos/duetto-galletas-vainilla-12-und/9200,https://bravova.superbravo.com.do/articulos/1768?utm_source=supermercadosrd,12.0,Galletas Vainilla,Cookies,129.0,,,,,,,,,,Duetto,Duetto,duetto_duetto galletas vainilla 12 und,0.45,multipack,duetto_duetto galletas vainilla 12 und_0.45,7467340338355,746734033835,746734033835,vanilla,vanilla,duetto_vanilla,vanilla,SWEET_COOKIES,2,1,2,0.4778312687712107,Value
galletas,Dominican Republic,DOP,Galletas,Galletas,Garrido,Duetto,Duetto Galletas Vainilla 12 Und,7467340338355,13,135.0,2.14,450 GR,0.45,30.0,4.75,Mass,Galleta,https://supermercadosrd.com/productos/duetto-galletas-vainilla-12-und/9200,https://www.garrido.com.do/p/181003?utm_source=supermercadosrd,12.0,Galletas Vainilla,Cookies,135.0,,,,,,,,,,Duetto,Duetto,duetto_duetto galletas vainilla 12 und,0.45,multipack,duetto_duetto galletas vainilla 12 und_0.45,7467340338355,746734033835,746734033835,vanilla,vanilla,duetto_vanilla,vanilla,SWEET_COOKIES,2,1,2,0.49993359618133276,Value
galletas,Dominican Republic,DOP,Galletas,Galletas,Jumbo,Duetto,Duetto Galletas Vainilla 12 Und,7467340338355,13,129.95,2.06,450 GR,0.45,28.88,4.58,Mass,Galleta,https://supermercadosrd.com/productos/duetto-galletas-vainilla-12-und/9200,https://jumbo.com.do/galleta-sandwich-sabor-a-vainilla-duetto-12-und-paq-2108851?utm_source=supermercadosrd,12.0,Galletas Vainilla,Cookies,129.95,,,,,,,,,,Duetto,Duetto,duetto_duetto galletas vainilla 12 und,0.45,multipack,duetto_duetto galletas vainilla 12 und_0.45,7467340338355,746734033835,746734033835,vanilla,vanilla,duetto_vanilla,vanilla,SWEET_COOKIES,2,1,2,0.4820412358969482,Value
galletas,Dominican Republic,DOP,Galletas,Galletas,Nacional,Duetto,Duetto Galletas Vainilla 12 Und,7467340338355,13,129.95,2.06,450 GR,0.45,28.88,4.58,Mass,Galleta,https://supermercadosrd.com/productos/duetto-galletas-vainilla-12-und/9200,https://supermercadosnacional.com/galleta-sandwich-sabor-a-vainilla-duetto-12-und-paq-2108851?utm_source=supermercadosrd,12.0,Galletas Vainilla,Cookies,129.95,,,,,,,,,,Duetto,Duetto,duetto_duetto galletas vainilla 12 und,0.45,multipack,duetto_duetto galletas vainilla 12 und_0.45,7467340338355,746734033835,746734033835,vanilla,vanilla,duetto_vanilla,vanilla,SWEET_COOKIES,2,1,2,0.4820412358969482,Value
galletas,Dominican Republic,DOP,Galletas,Galletas,Plaza Lama,Duetto,Duetto Galletas Vainilla 12 Und,7467340338355,13,129.0,2.04,450 GR,0.45,28.67,4.54,Mass,Galleta,https://supermercadosrd.com/productos/duetto-galletas-vainilla-12-und/9200,https://plazalama.com.do/p/galletas-duetto-sabor-a-vainilla-12-unidades-7467340338355?utm_source=supermercadosrd,12.0,Galletas Vainilla,Cookies,129.0,,,,,,,,,,Duetto,Duetto,duetto_duetto galletas vainilla 12 und,0.45,multipack,duetto_duetto galletas vainilla 12 und_0.45,7467340338355,746734033835,746734033835,vanilla,vanilla,duetto_vanilla,vanilla,SWEET_COOKIES,2,1,2,0.4778312687712107,Value
galletas,Dominican Republic,DOP,Galletas,Galletas,Sirena,Duetto,Duetto Galletas Vainilla 12 Und,7467340338355,13,130.0,2.06,450 GR,0.45,28.89,4.58,Mass,Galleta,https://supermercadosrd.com/productos/duetto-galletas-vainilla-12-und/9200,https://sirena.do/products/index/galletas-vainilla-duetto-12-1?utm_source=supermercadosrd,12.0,Galletas Vainilla,Cookies,130.0,,,,,,,,,,Duetto,Duetto,duetto_duetto galletas vainilla 12 und,0.45,multipack,duetto_duetto galletas vainilla 12 und_0.45,7467340338355,746734033835,746734033835,vanilla,vanilla,duetto_vanilla,vanilla,SWEET_COOKIES,2,1,2,0.4820412358969482,Value
galletas,Dominican Republic,DOP,Galletas,Galletas,Carrefour,Carrefour,Galleta Avena Choco Crf,,,229.95,3.64,150 GR,0.15,153.3,24.29,Mass,Funcional,https://supermercadosrd.com/productos/galleta-avena-choco-crf/51272,https://www.carrefour.do/,,Galleta Avena Choco Crf,Cookies,229.95,,,,,,,,,,Carrefour,Carrefour,carrefour_galleta avena choco crf,0.15,single,carrefour_galleta avena choco crf_0.15,,,,avena_choco_crf,avena_choco_crf,carrefour_avena_choco_crf,avena_choco_crf,SWEET_COOKIES,1,1,1,2.5565025371041203,Premium
galleta,Dominican Republic,DOP,Galletas,Galletas,Merca Jumbo,Gullon,Galleta Barquillo Chocolate Sin Azucar Gullon,3560070617593,13,144.0,2.28,210 GR,0.21,68.57,10.87,Mass,Galleta,https://supermercadosrd.com/productos/galleta-barquillo-chocolate-sin-azucar-gullon/18836,https://mercajumbo.com.do/?utm_source=supermercadosrd,,Galleta Barquillo Chocolate Sin Azucar,Cookies,144.0,,,,,,,,,,Gullon,Gullon,gullon_galleta barquillo chocolate sin azucar gullon,0.21,single,gullon_galleta barquillo chocolate sin azucar gullon_0.21,3560070617593,356007061759,356007061759,azucar_barquillo_chocolate_sin,azucar_barquillo_chocolate_sin,gullon_azucar_barquillo_chocolate_sin,azucar_barquillo_chocolate_sin,SWEET_COOKIES,1,1,1,1.144058566419176,Market
galleta,Dominican Republic,DOP,Galletas,Galletas,Nacional,Gullon,Galleta Barquillo Chocolate Sin Azucar Gullon,3560070617593,13,144.95,2.3,210 GR,0.21,69.02,10.94,Mass,Galleta,https://supermercadosrd.com/productos/galleta-barquillo-chocolate-sin-azucar-gullon/18836,https://supermercadosnacional.com/galleta-barquillo-chocolate-sin-azucar-gullon-210gr-2196650?utm_source=supermercadosrd,,Galleta Barquillo Chocolate Sin Azucar,Cookies,144.95,,,,,,,,,,Gullon,Gullon,gullon_galleta barquillo chocolate sin azucar gullon,0.21,single,gullon_galleta barquillo chocolate sin azucar gullon_0.21,3560070617593,356007061759,356007061759,azucar_barquillo_chocolate_sin,azucar_barquillo_chocolate_sin,gullon_azucar_barquillo_chocolate_sin,azucar_barquillo_chocolate_sin,SWEET_COOKIES,1,1,1,1.1514260088892168,Market
galleta,Dominican Republic,DOP,Galletas,Galletas,Sirena,Gullon,Galleta Barquillo Chocolate Sin Azucar Gullon,3560070617593,13,141.0,2.23,210 GR,0.21,67.14,10.64,Mass,Galleta,https://supermercadosrd.com/productos/galleta-barquillo-chocolate-sin-azucar-gullon/18836,https://sirena.do/products/index/galleta-barquillo-choco-dieta-gullon-180-gr?utm_source=supermercadosrd,,Galleta Barquillo Chocolate Sin Azucar,Cookies,141.0,,,,,,,,,,Gullon,Gullon,gullon_galleta barquillo chocolate sin azucar gullon,0.21,single,gullon_galleta barquillo chocolate sin azucar gullon_0.21,3560070617593,356007061759,356007061759,azucar_barquillo_chocolate_sin,azucar_barquillo_chocolate_sin,gullon_azucar_barquillo_chocolate_sin,azucar_barquillo_chocolate_sin,SWEET_COOKIES,1,1,1,1.1198512554461855,Market
galleta,Dominican Republic,DOP,Galletas,Galletas,Merca Jumbo,Gullon,Galleta Barquillo Vainilla Sin Azucar Gullon,3560070617593,13,144.0,2.28,210 GR,0.21,68.57,10.87,Mass,Galleta,https://supermercadosrd.com/productos/galleta-barquillo-vainilla-sin-azucar-gullon/18721,https://mercajumbo.com.do/?utm_source=supermercadosrd,,Galleta Barquillo Vainilla Sin Azucar,Cookies,144.0,,,,,,,,,,Gullon,Gullon,gullon_galleta barquillo vainilla sin azucar gullon,0.21,single,gullon_galleta barquillo vainilla sin azucar gullon_0.21,3560070617593,356007061759,356007061759,azucar_barquillo_sin_vanilla,azucar_barquillo_sin_vanilla,gullon_azucar_barquillo_sin_vanilla,azucar_barquillo_sin_vanilla,SWEET_COOKIES,1,1,1,1.144058566419176,Market
