country,currency,category,retailer,brand,product_name,barcode,barcode_length,price_local,price_usd,presentation,weight_kg,price_per_100g_local,price_per_kg_usd,segment,type,product_url,retailer_url,standard_category,price_local_numeric,barcode_harmonized,regional_sku,regional_overlap,competitive_index,price_positioning
Dominican Republic,DOP,Galletas,Plaza Lama,Guarina,Galletas De Leche Guarina,,,14.0,0.22,1.59 OZ,0.045075705,31.06,4.92,Mass,Galleta,https://supermercadosrd.com/productos/galletas-de-leche-guarina/18637,https://plazalama.com.do/p/galletas-de-leche-guarina-50-g-7467581603809?utm_source=supermercadosrd,Cookies,14.0,,Guarina_Galletas De Leche Guarina,1,0.5196438440282468,Value
Dominican Republic,DOP,Galletas,Plaza Lama,Guarina,Galletas De Leche Guarina,7467581603816,13,59.0,0.93,8 OZ,0.226796,26.01,4.12,Mass,Galleta,https://supermercadosrd.com/productos/galletas-de-leche-guarina/18689,https://plazalama.com.do/p/galletas-de-leche-guarina-226-g-7467581603816?utm_source=supermercadosrd,Cookies,59.0,7467581603816,7467581603816,1,0.435148910039914,Value
Dominican Republic,DOP,Galletas,Ritmo,Guarina,Galletas De Leche Guarina,,,9.0,0.14,1.59 OZ,0.045075705,19.97,3.16,Mass,Galleta,https://supermercadosrd.com/productos/galletas-de-leche-guarina/18637,https://tiendasritmo.com/?utm_source=supermercadosrd,Cookies,9.0,,Guarina_Galletas De Leche Guarina,1,0.33375498925391467,Value
Dominican Republic,DOP,Galletas,Sirena,Guarina,Galletas De Leche Guarina,,,12.0,0.19,1.59 OZ,0.045075705,26.62,4.22,Mass,Galleta,https://supermercadosrd.com/productos/galletas-de-leche-guarina/18637,https://sirena.do/products/index/galletas-guarina-de-leche-159-oz?utm_source=supermercadosrd,Cookies,12.0,,Guarina_Galletas De Leche Guarina,1,0.4457107767884556,Value
Dominican Republic,DOP,Galletas,Sirena,Guarina,Galletas De Leche Guarina,7467581603816,13,55.0,0.87,8 OZ,0.226796,24.25,3.84,Mass,Galleta,https://supermercadosrd.com/productos/galletas-de-leche-guarina/18689,https://sirena.do/products/index/galletas-guarina-de-leche-74-oz?utm_source=supermercadosrd,Cookies,55.0,7467581603816,7467581603816,1,0.4055756831439975,Value
Dominican Republic,DOP,Galletas,Garrido,Aviva,Galletas De Soda Aviva 20 Und,7467340335071,13,155.0,2.46,20 UND,,,,Mass,Salada,https://supermercadosrd.com/productos/galletas-de-soda-aviva-20-und/18805,https://www.garrido.com.do/p/180983?utm_source=supermercadosrd,Cookies,155.0,7467340335071,7467340335071,1,,Market
Dominican Republic,DOP,Galletas,Jumbo,Aviva,Galletas De Soda Aviva 20 Und,7467340335071,13,153.95,2.44,20 UND,,,,Mass,Salada,https://supermercadosrd.com/productos/galletas-de-soda-aviva-20-und/18805,https://jumbo.com.do/galletas-de-soda-aviva-20-und-paq-2108860?utm_source=supermercadosrd,Cookies,153.95,7467340335071,7467340335071,1,,Market
Dominican Republic,DOP,Galletas,Nacional,Aviva,Galletas De Soda Aviva 20 Und,7467340335071,13,153.95,2.44,20 UND,,,,Mass,Salada,https://supermercadosrd.com/productos/galletas-de-soda-aviva-20-und/18805,https://supermercadosnacional.com/galletas-de-soda-aviva-20-und-paq-2108860?utm_source=supermercadosrd,Cookies,153.95,7467340335071,7467340335071,1,,Market
Dominican Republic,DOP,Galletas,Plaza Lama,Aviva,Galletas De Soda Aviva 20 Und,7467340335071,13,164.0,2.6,20 UND,,,,Mass,Salada,https://supermercadosrd.com/productos/galletas-de-soda-aviva-20-und/18805,https://plazalama.com.do/p/galletas-de-soda-aviva-20-uds-7467340335071?utm_source=supermercadosrd,Cookies,164.0,7467340335071,7467340335071,1,,Market
Dominican Republic,DOP,Galletas,Sirena,Aviva,Galletas De Soda Aviva 20 Und,7467340335071,13,154.0,2.44,20 UND,,,,Mass,Salada,https://supermercadosrd.com/productos/galletas-de-soda-aviva-20-und/18805,https://sirena.do/products/index/galletas-de-soda-aviva-20-1?utm_source=supermercadosrd,Cookies,154.0,7467340335071,7467340335071,1,,Market
Dominican Republic,DOP,Galletas,Bravo,Hatuey,Galletas De Soda Hatuey 20 Und,,,149.0,2.36,20 UND,,,,Mass,Salada,https://supermercadosrd.com/productos/galletas-de-soda-hatuey-20-und/18777,https://bravova.superbravo.com.do/articulos/4774?utm_source=supermercadosrd,Cookies,149.0,,Hatuey_Galletas De Soda Hatuey 20 Und,1,,Market
Dominican Republic,DOP,Galletas,Garrido,Hatuey,Galletas De Soda Hatuey 20 Und,,,165.0,2.61,20 UND,,,,Mass,Salada,https://supermercadosrd.com/productos/galletas-de-soda-hatuey-20-und/18777,https://www.garrido.com.do/p/181188?utm_source=supermercadosrd,Cookies,165.0,,Hatuey_Galletas De Soda Hatuey 20 Und,1,,Market
Dominican Republic,DOP,Galletas,Jumbo,Hatuey,Galletas De Soda Hatuey 20 Und,,,152.0,2.41,20 UND,,,,Mass,Salada,https://supermercadosrd.com/productos/galletas-de-soda-hatuey-20-und/18777,https://jumbo.com.do/galletas-de-soda-hatuey-20-paq-2003664?utm_source=supermercadosrd,Cookies,152.0,,Hatuey_Galletas De Soda Hatuey 20 Und,1,,Market
Dominican Republic,DOP,Galletas,Merca Jumbo,Hatuey,Galletas De Soda Hatuey 20 Und,,,150.0,2.38,20 UND,,,,Mass,Salada,https://supermercadosrd.com/productos/galletas-de-soda-hatuey-20-und/18777,https://mercajumbo.com.do/?utm_source=supermercadosrd,Cookies,150.0,,Hatuey_Galletas De Soda Hatuey 20 Und,1,,Market
Dominican Republic,DOP,Galletas,Nacional,Hatuey,Galletas De Soda Hatuey 20 Und,,,152.95,2.42,20 UND,,,,Mass,Salada,https://supermercadosrd.com/productos/galletas-de-soda-hatuey-20-und/18777,https://supermercadosnacional.com/galletas-de-soda-hatuey-20-paq-2003664?utm_source=supermercadosrd,Cookies,152.95,,Hatuey_Galletas De Soda Hatuey 20 Und,1,,Market
Dominican Republic,DOP,Galletas,Plaza Lama,Hatuey,Galletas De Soda Hatuey 20 Und,,,167.0,2.65,20 UND,,,,Mass,Salada,https://supermercadosrd.com/productos/galletas-de-soda-hatuey-20-und/18777,https://plazalama.com.do/p/galletas-de-soda-hatuey-20-uds-0051228637103?utm_source=supermercadosrd,Cookies,167.0,,Hatuey_Galletas De Soda Hatuey 20 Und,1,,Market
Dominican Republic,DOP,Galletas,Ritmo,Hatuey,Galletas De Soda Hatuey 20 Und,,,149.0,2.36,20 UND,,,,Mass,Salada,https://supermercadosrd.com/productos/galletas-de-soda-hatuey-20-und/18777,https://tiendasritmo.com/?utm_source=supermercadosrd,Cookies,149.0,,Hatuey_Galletas De Soda Hatuey 20 Und,1,,Market
Dominican Republic,DOP,Galletas,Sirena,Hatuey,Galletas De Soda Hatuey 20 Und,,,152.0,2.41,20 UND,,,,Mass,Salada,https://supermercadosrd.com/productos/galletas-de-soda-hatuey-20-und/18777,https://sirena.do/products/index/galletas-de-soda-hatuey-regular-20-unds?utm_source=supermercadosrd,Cookies,152.0,,Hatuey_Galletas De Soda Hatuey 20 Und,1,,Market
Dominican Republic,DOP,Galletas,Bravo,Hatuey,Galletas De Soda Hatuey 9 Und,7467581603847,13,89.0,1.41,9 UND,,,,Mass,Salada,https://supermercadosrd.com/productos/galletas-de-soda-hatuey-9-und/18687,https://bravova.superbravo.com.do/articulos/4777?utm_source=supermercadosrd,Cookies,89.0,7467581603847,7467581603847,1,,Market
Dominican Republic,DOP,Galletas,Garrido,Hatuey,Galletas De Soda Hatuey 9 Und,7467581603847,13,85.0,1.35,9 UND,,,,Mass,Salada,https://supermercadosrd.com/productos/galletas-de-soda-hatuey-9-und/18687,https://www.garrido.com.do/p/181189?utm_source=supermercadosrd,Cookies,85.0,7467581603847,7467581603847,1,,Market
Dominican Republic,DOP,Galletas,Jumbo,Hatuey,Galletas De Soda Hatuey 9 Und,7467581603847,13,89.0,1.41,9 UND,,,,Mass,Salada,https://supermercadosrd.com/productos/galletas-de-soda-hatuey-9-und/18687,https://jumbo.com.do/galletas-de-soda-hatuey-9-und-paq-2018778?utm_source=supermercadosrd,Cookies,89.0,7467581603847,7467581603847,1,,Market
Dominican Republic,DOP,Galletas,Merca Jumbo,Hatuey,Galletas De Soda Hatuey 9 Und,7467581603847,13,88.0,1.39,9 UND,,,,Mass,Salada,https://supermercadosrd.com/productos/galletas-de-soda-hatuey-9-und/18687,https://mercajumbo.com.do/?utm_source=supermercadosrd,Cookies,88.0,7467581603847,7467581603847,1,,Market
Dominican Republic,DOP,Galletas,Nacional,Hatuey,Galletas De Soda Hatuey 9 Und,7467581603847,13,89.95,1.43,9 UND,,,,Mass,Salada,https://supermercadosrd.com/productos/galletas-de-soda-hatuey-9-und/18687,https://supermercadosnacional.com/galletas-de-soda-hatuey-9-und-paq-2018778?utm_source=supermercadosrd,Cookies,89.95,7467581603847,7467581603847,1,,Market
Dominican Republic,DOP,Galletas,Plaza Lama,Hatuey,Galletas De Soda Hatuey 9 Und,7467581603847,13,99.0,1.57,9 UND,,,,Mass,Salada,https://supermercadosrd.com/productos/galletas-de-soda-hatuey-9-und/18687,https://plazalama.com.do/p/galletas-de-soda-hatuey-9-uds-7467581603847?utm_source=supermercadosrd,Cookies,99.0,7467581603847,7467581603847,1,,Market
Dominican Republic,DOP,Galletas,Sirena,Hatuey,Galletas De Soda Hatuey 9 Und,7467581603847,13,89.0,1.41,9 UND,,,,Mass,Salada,https://supermercadosrd.com/productos/galletas-de-soda-hatuey-9-und/18687,https://sirena.do/products/index/galletas-de-soda-hatuey-regular-118-oz-?utm_source=supermercadosrd,Cookies,89.0,7467581603847,7467581603847,1,,Market
Dominican Republic,DOP,Galletas,Jumbo,Galletas,Galletas Estilo Danesa Lider,130797353421,12,114.0,1.81,280 GR,0.28,40.71,6.45,Mass,Galleta,https://supermercadosrd.com/productos/galletas-estilo-danesa-lider/18763,https://jumbo.com.do/galletas-estilo-danesa-lider-280-gr-2208435?utm_source=supermercadosrd,Cookies,114.0,0130797353421,0130797353421,1,0.6812404052809334,Value
Dominican Republic,DOP,Galletas,Merca Jumbo,Galletas,Galletas Estilo Danesa Lider,130797353421,12,134.0,2.12,280 GR,0.28,47.86,7.58,Mass,Galleta,https://supermercadosrd.com/productos/galletas-estilo-danesa-lider/18763,https://mercajumbo.com.do/?utm_source=supermercadosrd,Cookies,134.0,0130797353421,0130797353421,1,0.8005894995394535,Market
Dominican Republic,DOP,Galletas,Nacional,Galletas,Galletas Estilo Danesa Lider,130797353421,12,134.95,2.14,280 GR,0.28,48.2,7.64,Mass,Galleta,https://supermercadosrd.com/productos/galletas-estilo-danesa-lider/18763,https://supermercadosnacional.com/galletas-estilo-danesa-lider-280-gr-2208435?utm_source=supermercadosrd,Cookies,134.95,0130797353421,0130797353421,1,0.8069266195885784,Market
Dominican Republic,DOP,Galletas,Bravo,Gamesa,Galletas Mini Chokis Gamesa,7501000626328,13,349.0,5.53,312 GR,0.312,111.86,17.72,Mass,Galleta,https://supermercadosrd.com/productos/galletas-mini-chokis-gamesa/18772,https://bravova.superbravo.com.do/articulos/10857?utm_source=supermercadosrd,Cookies,349.0,7501000626328,7501000626328,1,1.871562787841572,Premium
Dominican Republic,DOP,Galletas,Jumbo,Gamesa,Galletas Mini Chokis Gamesa,7501000626328,13,348.95,5.53,312 GR,0.312,111.84,17.72,Mass,Galleta,https://supermercadosrd.com/productos/galletas-mini-chokis-gamesa/18772,https://jumbo.com.do/galletas-mini-chokis-gamesa-312-gr-2131647?utm_source=supermercadosrd,Cookies,348.95,7501000626328,7501000626328,1,1.871562787841572,Premium
Dominican Republic,DOP,Galletas,Merca Jumbo,Gamesa,Galletas Mini Chokis Gamesa,7501000626328,13,348.0,5.51,312 GR,0.312,111.54,17.67,Mass,Galleta,https://supermercadosrd.com/productos/galletas-mini-chokis-gamesa/18772,https://mercajumbo.com.do/?utm_source=supermercadosrd,Cookies,348.0,7501000626328,7501000626328,1,1.8662818544673014,Premium
Dominican Republic,DOP,Galletas,Nacional,Gamesa,Galletas Mini Chokis Gamesa,7501000626328,13,348.95,5.53,312 GR,0.312,111.84,17.72,Mass,Galleta,https://supermercadosrd.com/productos/galletas-mini-chokis-gamesa/18772,https://supermercadosnacional.com/galletas-mini-chokis-gamesa-312-gr-2131647?utm_source=supermercadosrd,Cookies,348.95,7501000626328,7501000626328,1,1.871562787841572,Premium
Dominican Republic,DOP,Galletas,Plaza Lama,Gamesa,Galletas Mini Chokis Gamesa,7501000626328,13,350.0,5.55,312 GR,0.312,112.18,17.78,Mass,Galleta,https://supermercadosrd.com/productos/galletas-mini-chokis-gamesa/18772,https://plazalama.com.do/p/galletas-con-chispas-de-chocolate-gamesa-mini-chokis-8-uds-7501000626328?utm_source=supermercadosrd,Cookies,350.0,7501000626328,7501000626328,1,1.877899907890697,Premium
Dominican Republic,DOP,Galletas,Sirena,Gamesa,Galletas Mini Chokis Gamesa,7501000626328,13,350.0,5.55,312 GR,0.312,112.18,17.78,Mass,Galleta,https://supermercadosrd.com/productos/galletas-mini-chokis-gamesa/18772,https://sirena.do/products/index/galleta-gamesa-pack-mini-chokis-312-gr?utm_source=supermercadosrd,Cookies,350.0,7501000626328,7501000626328,1,1.877899907890697,Premium
Dominican Republic,DOP,Galletas,Bravo,Princesa,Galletas Princesa 9 Und,7468339190176,13,59.0,0.93,9 UND,,,,Mass,Galleta,https://supermercadosrd.com/productos/galletas-princesa-9-und/18759,https://bravova.superbravo.com.do/articulos/5836?utm_source=supermercadosrd,Cookies,59.0,7468339190176,7468339190176,1,,Market
Dominican Republic,DOP,Galletas,Jumbo,Princesa,Galletas Princesa 9 Und,7468339190176,13,66.95,1.06,9 UND,,,,Mass,Galleta,https://supermercadosrd.com/productos/galletas-princesa-9-und/18759,https://jumbo.com.do/galletas-princesa-9-und-paq-2182912?utm_source=supermercadosrd,Cookies,66.95,7468339190176,7468339190176,1,,Market
Dominican Republic,DOP,Galletas,Nacional,Princesa,Galletas Princesa 9 Und,7468339190176,13,66.95,1.06,9 UND,,,,Mass,Galleta,https://supermercadosrd.com/productos/galletas-princesa-9-und/18759,https://supermercadosnacional.com/galletas-princesa-9-und-paq-2182912?utm_source=supermercadosrd,Cookies,66.95,7468339190176,7468339190176,1,,Market
Dominican Republic,DOP,Galletas,Plaza Lama,Princesa,Galletas Princesa 9 Und,7468339190176,13,69.0,1.09,9 UND,,,,Mass,Galleta,https://supermercadosrd.com/productos/galletas-princesa-9-und/18759,https://plazalama.com.do/p/galletas-saladitas-princesa-tipo-club-9-uds-7468339190176?utm_source=supermercadosrd,Cookies,69.0,7468339190176,7468339190176,1,,Market
Dominican Republic,DOP,Galletas,Sirena,Princesa,Galletas Princesa 9 Und,7468339190176,13,67.0,1.06,9 UND,,,,Mass,Galleta,https://supermercadosrd.com/productos/galletas-princesa-9-und/18759,https://sirena.do/products/index/galletas-princesa-club-9-uds?utm_source=supermercadosrd,Cookies,67.0,7468339190176,7468339190176,1,,Market
Dominican Republic,DOP,Galletas,Bravo,Ritz,Galletas Ritz Saladas Paq,497885337426,12,109.0,1.73,240 GR,0.24,45.42,7.2,Mass,Salada,https://supermercadosrd.com/productos/galletas-ritz-saladas-paq/18691,https://bravova.superbravo.com.do/articulos/1628?utm_source=supermercadosrd,Cookies,109.0,0497885337426,0497885337426,1,0.7604544058949954,Value
Dominican Republic,DOP,Galletas,Garrido,Ritz,Galletas Ritz Saladas Paq,497885337426,12,100.0,1.58,240 GR,0.24,41.67,6.6,Mass,Salada,https://supermercadosrd.com/productos/galletas-ritz-saladas-paq/18691,https://www.garrido.com.do/p/184616?utm_source=supermercadosrd,Cookies,100.0,0497885337426,0497885337426,1,0.6970832054037457,Value
Dominican Republic,DOP,Galletas,Jumbo,Ritz,Galletas Ritz Saladas Paq,497885337426,12,118.95,1.88,240 GR,0.24,49.56,7.85,Mass,Salada,https://supermercadosrd.com/productos/galletas-ritz-saladas-paq/18691,https://jumbo.com.do/galletas-ritz-saladas-paq-240-gr-2017674?utm_source=supermercadosrd,Cookies,118.95,0497885337426,0497885337426,1,0.8291065397605157,Market
Dominican Republic,DOP,Galletas,Merca Jumbo,Ritz,Galletas Ritz Saladas Paq,497885337426,12,118.0,1.87,240 GR,0.24,49.17,7.79,Mass,Salada,https://supermercadosrd.com/productos/galletas-ritz-saladas-paq/18691,https://mercajumbo.com.do/?utm_source=supermercadosrd,Cookies,118.0,0497885337426,0497885337426,1,0.8227694197113908,Market
Dominican Republic,DOP,Galletas,Nacional,Ritz,Galletas Ritz Saladas Paq,497885337426,12,118.95,1.88,240 GR,0.24,49.56,7.85,Mass,Salada,https://supermercadosrd.com/productos/galletas-ritz-saladas-paq/18691,https://supermercadosnacional.com/galletas-ritz-saladas-paq-240-gr-2017674?utm_source=supermercadosrd,Cookies,118.95,0497885337426,0497885337426,1,0.8291065397605157,Market
Dominican Republic,DOP,Galletas,Plaza Lama,Ritz,Galletas Ritz Saladas Paq,497885337426,12,120.0,1.9,240 GR,0.24,50.0,7.92,Mass,Salada,https://supermercadosrd.com/productos/galletas-ritz-saladas-paq/18691,https://plazalama.com.do/p/galletas-saladitas-ritz-12-uds-7622210673688?utm_source=supermercadosrd,Cookies,120.0,0497885337426,0497885337426,1,0.8364998464844949,Market
Dominican Republic,DOP,Galletas,Sirena,Ritz,Galletas Ritz Saladas Paq,497885337426,12,120.0,1.9,240 GR,0.24,50.0,7.92,Mass,Salada,https://supermercadosrd.com/productos/galletas-ritz-saladas-paq/18691,https://sirena.do/products/index/galletas-saladas-ritz-origina-12-und?utm_source=supermercadosrd,Cookies,120.0,0497885337426,0497885337426,1,0.8364998464844949,Market
Dominican Republic,DOP,Galletas,Bravo,Club Social,Galletas Saladas Club Social,7622201717537,13,75.0,1.19,216 GR,0.216,34.72,5.5,Mass,Salada,https://supermercadosrd.com/productos/galletas-saladas-club-social/18678,https://bravova.superbravo.com.do/articulos/3037?utm_source=supermercadosrd,Cookies,75.0,7622201717537,7622201717537,1,0.5809026711697881,Value
Dominican Republic,DOP,Galletas,Garrido,Club Social,Galletas Saladas Club Social,7622201717537,13,80.0,1.27,216 GR,0.216,37.04,5.87,Mass,Salada,https://supermercadosrd.com/productos/galletas-saladas-club-social/18678,https://www.garrido.com.do/p/184443?utm_source=supermercadosrd,Cookies,80.0,7622201717537,7622201717537,1,0.619981578139392,Value
Dominican Republic,DOP,Galletas,Jumbo,Club Social,Galletas Saladas Club Social,7622201717537,13,84.95,1.35,216 GR,0.216,39.33,6.23,Mass,Salada,https://supermercadosrd.com/productos/galletas-saladas-club-social/18678,https://jumbo.com.do/galletas-saladas-club-social-216-gr-2003640?utm_source=supermercadosrd,Cookies,84.95,7622201717537,7622201717537,1,0.6580042984341419,Value
Dominican Republic,DOP,Galletas,Merca Jumbo,Club Social,Galletas Saladas Club Social,7622201717537,13,84.0,1.33,216 GR,0.216,38.89,6.16,Mass,Salada,https://supermercadosrd.com/productos/galletas-saladas-club-social/18678,https://mercajumbo.com.do/?utm_source=supermercadosrd,Cookies,84.0,7622201717537,7622201717537,1,0.6506109917101627,Value
Dominican Republic,DOP,Galletas,Nacional,Club Social,Galletas Saladas Club Social,7622201717537,13,84.95,1.35,216 GR,0.216,39.33,6.23,Mass,Salada,https://supermercadosrd.com/productos/galletas-saladas-club-social/18678,https://supermercadosnacional.com/galletas-saladas-club-social-216-gr-2003640?utm_source=supermercadosrd,Cookies,84.95,7622201717537,7622201717537,1,0.6580042984341419,Value
Dominican Republic,DOP,Galletas,Plaza Lama,Club Social,Galletas Saladas Club Social,7622201717537,13,89.0,1.41,216 GR,0.216,41.2,6.53,Mass,Salada,https://supermercadosrd.com/productos/galletas-saladas-club-social/18678,https://plazalama.com.do/p/galleta-club-social-original-9-paquetas-7622201717537?utm_source=supermercadosrd,Cookies,89.0,7622201717537,7622201717537,1,0.6896898986797667,Value
Dominican Republic,DOP,Galletas,Sirena,Club Social,Galletas Saladas Club Social,7622201717537,13,88.0,1.39,216 GR,0.216,40.74,6.46,Mass,Salada,https://supermercadosrd.com/productos/galletas-saladas-club-social/18678,https://sirena.do/products/index/galletas-club-social-saladas-234-gr-?utm_source=supermercadosrd,Cookies,88.0,7622201717537,7622201717537,1,0.6822965919557875,Value
Dominican Republic,DOP,Galletas,Bravo,Guarina,Galletas Saladas Guarina Club Max,7467581603533,13,72.0,1.14,36 GR,0.036,200.0,31.69,Mass,Salada,https://supermercadosrd.com/productos/galletas-saladas-guarina-club-max/18844,https://bravova.superbravo.com.do/articulos/5217?utm_source=supermercadosrd,Cookies,72.0,7467581603533,7467581603533,1,3.347055572612834,Premium
Dominican Republic,DOP,Galletas,Garrido,Guarina,Galletas Saladas Guarina Club Max,7467581603533,13,68.0,1.08,36 GR,0.036,188.89,29.93,Mass,Salada,https://supermercadosrd.com/productos/galletas-saladas-guarina-club-max/18844,https://www.garrido.com.do/p/211363?utm_source=supermercadosrd,Cookies,68.0,7467581603533,7467581603533,1,3.1611667178385017,Premium
Dominican Republic,DOP,Galletas,Jumbo,Guarina,Galletas Saladas Guarina Club Max,7467581603533,13,71.95,1.14,36 GR,0.036,199.86,31.67,Mass,Salada,https://supermercadosrd.com/productos/galletas-saladas-guarina-club-max/18844,https://jumbo.com.do/galletas-saladas-guarina-club-max-36-gr-2146904?utm_source=supermercadosrd,Cookies,71.95,7467581603533,7467581603533,1,3.3449431992631258,Premium
Dominican Republic,DOP,Galletas,Merca Jumbo,Guarina,Galletas Saladas Guarina Club Max,7467581603533,13,63.0,1.0,36 GR,0.036,175.0,27.73,Mass,Salada,https://supermercadosrd.com/productos/galletas-saladas-guarina-club-max/18844,https://mercajumbo.com.do/?utm_source=supermercadosrd,Cookies,63.0,7467581603533,7467581603533,1,2.9288056493705863,Premium
Dominican Republic,DOP,Galletas,Nacional,Guarina,Galletas Saladas Guarina Club Max,7467581603533,13,71.95,1.14,36 GR,0.036,199.86,31.67,Mass,Salada,https://supermercadosrd.com/productos/galletas-saladas-guarina-club-max/18844,https://supermercadosnacional.com/galletas-saladas-guarina-club-max-36-gr-2146904?utm_source=supermercadosrd,Cookies,71.95,7467581603533,7467581603533,1,3.3449431992631258,Premium
Dominican Republic,DOP,Galletas,Plaza Lama,Guarina,Galletas Saladas Guarina Club Max,7467581603533,13,71.0,1.13,36 GR,0.036,197.22,31.25,Mass,Salada,https://supermercadosrd.com/productos/galletas-saladas-guarina-club-max/18844,https://plazalama.com.do/p/galletas-saladitas-guarina-club-max-9-uds-7467581603533?utm_source=supermercadosrd,Cookies,71.0,7467581603533,7467581603533,1,3.300583358919251,Premium
Dominican Republic,DOP,Galletas,Sirena,Guarina,Galletas Saladas Guarina Club Max,7467581603533,13,64.0,1.01,36 GR,0.036,177.78,28.17,Mass,Salada,https://supermercadosrd.com/productos/galletas-saladas-guarina-club-max/18844,https://sirena.do/products/index/galletas-saladas-club-max-guarina-9-uds-?utm_source=supermercadosrd,Cookies,64.0,7467581603533,7467581603533,1,2.9752778630641696,Premium
Dominican Republic,DOP,Galletas,Bravo,Guarina,Galletas Saladas Guarina Club Max Queso 12 Und,755111881078,12,169.0,2.68,12 UND,,,,Mass,Salada,https://supermercadosrd.com/productos/galletas-saladas-guarina-club-max-queso-12-und/18740,https://bravova.superbravo.com.do/articulos/30077?utm_source=supermercadosrd,Cookies,169.0,0755111881078,0755111881078,1,,Market
Dominican Republic,DOP,Galletas,Garrido,Guarina,Galletas Saladas Guarina Club Max Queso 12 Und,755111881078,12,175.0,2.77,12 UND,,,,Mass,Salada,https://supermercadosrd.com/productos/galletas-saladas-guarina-club-max-queso-12-und/18740,https://www.garrido.com.do/p/270841?utm_source=supermercadosrd,Cookies,175.0,0755111881078,0755111881078,1,,Market
Dominican Republic,DOP,Galletas,Jumbo,Guarina,Galletas Saladas Guarina Club Max Queso 12 Und,755111881078,12,198.95,3.15,12 UND,,,,Mass,Salada,https://supermercadosrd.com/productos/galletas-saladas-guarina-club-max-queso-12-und/18740,https://jumbo.com.do/galletas-saladas-guarina-club-max-queso-12-und-paq-2191973?utm_source=supermercadosrd,Cookies,198.95,0755111881078,0755111881078,1,,Market
Dominican Republic,DOP,Galletas,Merca Jumbo,Guarina,Galletas Saladas Guarina Club Max Queso 12 Und,755111881078,12,178.0,2.82,12 UND,,,,Mass,Salada,https://supermercadosrd.com/productos/galletas-saladas-guarina-club-max-queso-12-und/18740,https://mercajumbo.com.do/?utm_source=supermercadosrd,Cookies,178.0,0755111881078,0755111881078,1,,Market
Dominican Republic,DOP,Galletas,Nacional,Guarina,Galletas Saladas Guarina Club Max Queso 12 Und,755111881078,12,198.95,3.15,12 UND,,,,Mass,Salada,https://supermercadosrd.com/productos/galletas-saladas-guarina-club-max-queso-12-und/18740,https://supermercadosnacional.com/galletas-saladas-guarina-club-max-queso-12-und-paq-2191973?utm_source=supermercadosrd,Cookies,198.95,0755111881078,0755111881078,1,,Market
Dominican Republic,DOP,Galletas,Plaza Lama,Guarina,Galletas Saladas Guarina Club Max Queso 12 Und,755111881078,12,198.0,3.14,12 UND,,,,Mass,Salada,https://supermercadosrd.com/productos/galletas-saladas-guarina-club-max-queso-12-und/18740,https://plazalama.com.do/p/galletas-de-queso-guarina-max-12-uds-755111881078?utm_source=supermercadosrd,Cookies,198.0,0755111881078,0755111881078,1,,Market
Dominican Republic,DOP,Galletas,Ritmo,Guarina,Galletas Saladas Guarina Club Max Queso 12 Und,755111881078,12,165.0,2.61,12 UND,,,,Mass,Salada,https://supermercadosrd.com/productos/galletas-saladas-guarina-club-max-queso-12-und/18740,https://tiendasritmo.com/?utm_source=supermercadosrd,Cookies,165.0,0755111881078,0755111881078,1,,Market
Dominican Republic,DOP,Galletas,Sirena,Guarina,Galletas Saladas Guarina Club Max Queso 12 Und,755111881078,12,179.0,2.84,12 UND,,,,Mass,Salada,https://supermercadosrd.com/productos/galletas-saladas-guarina-club-max-queso-12-und/18740,https://sirena.do/products/index/galleta-max-queso-12-uds?utm_source=supermercadosrd,Cookies,179.0,0755111881078,0755111881078,1,,Market
Dominican Republic,DOP,Galletas,Bravo,Guarina,Galletas Saladitas Guarina 12 Und,,,55.0,0.87,12 UND,,,,Mass,Galleta,https://supermercadosrd.com/productos/galletas-saladitas-guarina-12-und/18679,https://bravova.superbravo.com.do/articulos/3412?utm_source=supermercadosrd,Cookies,55.0,,Guarina_Galletas Saladitas Guarina 12 Und,1,,Market
Dominican Republic,DOP,Galletas,Garrido,Guarina,Galletas Saladitas Guarina 12 Und,,,55.0,0.87,12 UND,,,,Mass,Galleta,https://supermercadosrd.com/productos/galletas-saladitas-guarina-12-und/18679,https://www.garrido.com.do/p/181171?utm_source=supermercadosrd,Cookies,55.0,,Guarina_Galletas Saladitas Guarina 12 Und,1,,Market
Dominican Republic,DOP,Galletas,Jumbo,Guarina,Galletas Saladitas Guarina 12 Und,,,56.0,0.89,12 UND,,,,Mass,Galleta,https://supermercadosrd.com/productos/galletas-saladitas-guarina-12-und/18679,https://jumbo.com.do/galletas-saladitas-guarina-12-und-paq-2003662?utm_source=supermercadosrd,Cookies,56.0,,Guarina_Galletas Saladitas Guarina 12 Und,1,,Market
Dominican Republic,DOP,Galletas,Merca Jumbo,Guarina,Galletas Saladitas Guarina 12 Und,,,55.0,0.87,12 UND,,,,Mass,Galleta,https://supermercadosrd.com/productos/galletas-saladitas-guarina-12-und/18679,https://mercajumbo.com.do/?utm_source=supermercadosrd,Cookies,55.0,,Guarina_Galletas Saladitas Guarina 12 Und,1,,Market
