country,currency,category,retailer,brand,product_name,barcode,barcode_length,price_local,price_usd,presentation,weight_kg,price_per_100g_local,price_per_kg_usd,segment,type,product_url,retailer_url,source_url,standard_category,price_local_numeric,data_quality_brand,data_quality_weight,data_quality_price_kg,scrape_date,source_category,search_term,price_text,price_gyd,image_url,price_per_kg_gyd,page,regional_sku,regional_overlap,competitive_index,price_positioning
Guyana,GYD,Cookies & Crackers,Massy Stores Guyana,Bermudez,Bermudez Wheat Crisps Garden Herb 9x32g,,,,2.4038461538461537,,0.288,,8.346688034188036,Premium,,https://www.shopmassystoresgy.com/product/bermudez-wheat-crisps-garden-herb-3/,,https://www.shopmassystoresgy.com/?s=biscuits&post_type=product&dgwt_wcas=1,Cookies,,OK,OK,OK,2026-05-26 07:18:29,Cookies & Crackers,biscuits,$ 500.00,500.0,https://www.shopmassystoresgy.com/wp-content/uploads/2024/01/0005431501031-170x185.jpg,1736.1111111111113,,Bermudez_Bermudez Wheat Crisps Garden Herb 9x32g,1,0.665540935681992,Value
Guyana,GYD,Cookies & Crackers,Massy Stores Guyana,Pepperidge,Pepperidge Farm Captiva Dark Chocolate 8.6oz,,,,6.490384615384615,,0.2438057,,26.621135664115386,Super Premium,,https://www.shopmassystoresgy.com/product/pepperidge-farm-captiva-dark-chocolate-2/,,https://www.shopmassystoresgy.com/?s=biscuits&post_type=product&dgwt_wcas=1,Cookies,,OK,OK,OK,2026-05-26 07:18:29,Cookies & Crackers,biscuits,"$ 1,350.00",1350.0,,5537.1962181359995,,Pepperidge_Pepperidge Farm Captiva Dark Chocolate 8.6oz,1,2.1226929131940597,Premium
Guyana,GYD,Cookies & Crackers,Massy Stores Guyana,Pepperidge,PEPPERIDGE FARM GOLDFISH CHEDDAR,,,,1.2019230769230769,,,,,Unclassified,,https://www.shopmassystoresgy.com/product/pepperidge-farm-goldfish-cheddar-3/,,https://www.shopmassystoresgy.com/?s=biscuits&post_type=product&dgwt_wcas=1,Cookies,,OK,Missing Weight,Missing Price/KG,2026-05-26 07:18:29,Cookies & Crackers,biscuits,$ 250.00,250.0,https://www.shopmassystoresgy.com/wp-content/uploads/2024/01/0001410007760-170x185.jpg,,,Pepperidge_PEPPERIDGE FARM GOLDFISH CHEDDAR,1,,Market
Guyana,GYD,Cookies,Massy Stores Guyana,Charles,Charles Tiki Wafer Chocolate 19.5g,,,,0.3125,,0.0195,,16.025641025641026,Super Premium,,https://www.shopmassystoresgy.com/product/tiki-wafer-chocolate/,,https://www.shopmassystoresgy.com/?s=biscuits&post_type=product&dgwt_wcas=1,Cookies,,OK,OK,OK,2026-05-26 07:18:29,Cookies & Crackers,biscuits,$ 65.00,65.0,https://www.shopmassystoresgy.com/wp-content/uploads/2021/01/0004003253004-170x185.jpg,3333.3333333333335,,Charles_Charles Tiki Wafer Chocolate 19.5g,1,1.2778385965094246,Premium
Guyana,GYD,Cookies & Crackers,Massy Stores Guyana,Pepperidge,Pepperidge Farm Goldfish Cheddar 6.6oz,,,,4.278846153846154,,0.1871067,,22.868481747827065,Super Premium,,https://www.shopmassystoresgy.com/product/pepperidge-farm-goldfish-cheddar-4/,,https://www.shopmassystoresgy.com/?s=biscuits&post_type=product&dgwt_wcas=1,Cookies,,OK,OK,OK,2026-05-26 07:18:29,Cookies & Crackers,biscuits,$ 890.00,890.0,https://www.shopmassystoresgy.com/wp-content/uploads/2024/01/0001410008547-170x185.jpg,4756.6442035480295,,Pepperidge_Pepperidge Farm Goldfish Cheddar 6.6oz,1,1.823467065946951,Premium
Guyana,GYD,Cookies & Crackers,Massy Stores Guyana,Pepperidge,Pepperidge Farm Milano Milk Chocolate 6oz,,,,6.490384615384615,,0.170097,,38.15696111856538,Super Premium,,https://www.shopmassystoresgy.com/product/pepperidge-farm-milano-milk-chocolate-2/,,https://www.shopmassystoresgy.com/?s=biscuits&post_type=product&dgwt_wcas=1,Cookies,,OK,OK,OK,2026-05-26 07:18:29,Cookies & Crackers,biscuits,"$ 1,350.00",1350.0,,7936.647912661599,,Pepperidge_Pepperidge Farm Milano Milk Chocolate 6oz,1,3.042526508911485,Premium
Guyana,GYD,Cookies & Crackers,Massy Stores Guyana,Pepperidge,Pepperidge Farm White Choc Macadamia 7.2oz,,,,6.490384615384615,,0.2041164,,31.79746759880448,Super Premium,,https://www.shopmassystoresgy.com/product/pepperidge-farm-white-choc-macadamia-2/,,https://www.shopmassystoresgy.com/?s=biscuits&post_type=product&dgwt_wcas=1,Cookies,,OK,OK,OK,2026-05-26 07:18:29,Cookies & Crackers,biscuits,"$ 1,350.00",1350.0,https://www.shopmassystoresgy.com/wp-content/uploads/2021/10/tahoe500_bc05e70c-c112-40da-b5fe-698fabba80f8-170x185.webp,6613.873260551332,,Pepperidge_Pepperidge Farm White Choc Macadamia 7.2oz,1,2.5354387574262374,Premium
Guyana,GYD,Cookies & Crackers,Massy Stores Guyana,Pepperidge,Pepperidge Farm Goldfish Xtra Cheddar 6.6oz,,,,4.134615384615385,,0.1871067,,22.09763404846211,Super Premium,,https://www.shopmassystoresgy.com/product/pepperidge-farm-goldfish-xtra-cheddar-2/,,https://www.shopmassystoresgy.com/?s=biscuits&post_type=product&dgwt_wcas=1,Cookies,,OK,OK,OK,2026-05-26 07:18:29,Cookies & Crackers,biscuits,$ 860.00,860.0,https://www.shopmassystoresgy.com/wp-content/uploads/2021/10/0001410008548-170x185.png,4596.307882080118,,Pepperidge_Pepperidge Farm Goldfish Xtra Cheddar 6.6oz,1,1.7620018839487392,Premium
Guyana,GYD,Cookies & Crackers,Massy Stores Guyana,Pepperidge,Pepperidge Farm Milano Orange Chocolate 7oz,,,,5.769230769230769,,0.1984465,,29.071970376049816,Super Premium,,https://www.shopmassystoresgy.com/product/pepperidge-farm-milano-orange-chocolate-2/,,https://www.shopmassystoresgy.com/?s=biscuits&post_type=product&dgwt_wcas=1,Cookies,,OK,OK,OK,2026-05-26 07:18:29,Cookies & Crackers,biscuits,"$ 1,200.00",1200.0,https://www.shopmassystoresgy.com/wp-content/uploads/2024/01/0001410007435-170x185.jpg,6046.9698382183615,,Pepperidge_Pepperidge Farm Milano Orange Chocolate 7oz,1,2.3181154353611317,Premium
Guyana,GYD,Cookies & Crackers,Massy Stores Guyana,Pepperidge,Pepperidge Farm Milano Raspberry Chocolate 7oz,,,,5.769230769230769,,0.1984465,,29.071970376049816,Super Premium,,https://www.shopmassystoresgy.com/product/pepperidge-farm-milano-raspberry-chocolate-2/,,https://www.shopmassystoresgy.com/?s=biscuits&post_type=product&dgwt_wcas=1,Cookies,,OK,OK,OK,2026-05-26 07:18:29,Cookies & Crackers,biscuits,"$ 1,200.00",1200.0,,6046.9698382183615,,Pepperidge_Pepperidge Farm Milano Raspberry Chocolate 7oz,1,2.3181154353611317,Premium
Guyana,GYD,Cookies & Crackers,Massy Stores Guyana,Pepperidge,Pepperidge Farm Milano Double Dark Chocolate 7.75oz,,,,6.490384615384615,,0.219708625,,29.54087312405062,Super Premium,,https://www.shopmassystoresgy.com/product/pepperidge-farm-milano-double-dark-chocolate-2/,,https://www.shopmassystoresgy.com/?s=biscuits&post_type=product&dgwt_wcas=1,Cookies,,OK,OK,OK,2026-05-26 07:18:29,Cookies & Crackers,biscuits,"$ 1,350.00",1350.0,,6144.501609802529,,Pepperidge_Pepperidge Farm Milano Double Dark Chocolate 7.75oz,1,2.355504393995989,Premium
Guyana,GYD,Crackers,Massy Stores Guyana,Keebler,Keebler Club Crackers Red Fat,,,,31.25,,,,,Unclassified,,https://www.shopmassystoresgy.com/product/keebler-club-crackers-red-fat/,,https://www.shopmassystoresgy.com/?s=crackers&post_type=product&dgwt_wcas=1,Crackers,,OK,Missing Weight,Missing Price/KG,2026-05-26 07:19:33,Cookies & Crackers,crackers,"$ 6,500.00",6500.0,https://www.shopmassystoresgy.com/wp-content/uploads/2024/02/Keebler-Club-Crackers-Red-Fat-170x185.webp,,,Keebler_Keebler Club Crackers Red Fat,1,,Market
Guyana,GYD,Crackers,Massy Stores Guyana,Bermudez,Bermudez Dixee Crackers Guava Filled,,,,0.625,,,,,Unclassified,,https://www.shopmassystoresgy.com/product/bermudez-dixee-crackers-guava-filled/,,https://www.shopmassystoresgy.com/?s=crackers&post_type=product&dgwt_wcas=1,Crackers,,OK,Missing Weight,Missing Price/KG,2026-05-26 07:19:33,Cookies & Crackers,crackers,$ 130.00,130.0,https://www.shopmassystoresgy.com/wp-content/uploads/2024/02/Bermudez-Dixee-Crackers-Guava-Filled-170x185.jpg,,,Bermudez_Bermudez Dixee Crackers Guava Filled,1,,Market
Guyana,GYD,Crackers,Massy Stores Guyana,Bermudez,Bermudez Dixee Crackers Wheat,,,,0.7211538461538461,,,,,Unclassified,,https://www.shopmassystoresgy.com/product/bermudez-dixee-crackers-wheat/,,https://www.shopmassystoresgy.com/?s=crackers&post_type=product&dgwt_wcas=1,Crackers,,OK,Missing Weight,Missing Price/KG,2026-05-26 07:19:33,Cookies & Crackers,crackers,$ 150.00,150.0,https://www.shopmassystoresgy.com/wp-content/uploads/2024/02/BERMUDEZ-DIXEE-CRACKERS-WHEAT-92-G-170x185.jpg,,,Bermudez_Bermudez Dixee Crackers Wheat,1,,Market
Guyana,GYD,Crackers,Massy Stores Guyana,Crix,Bermudez Crix Snack Crackers Cheddar Cheese,,,,0.8173076923076923,,,,,Unclassified,,https://www.shopmassystoresgy.com/product/bermudez-crix-snack-crackers-cheddar-cheese/,,https://www.shopmassystoresgy.com/?s=crackers&post_type=product&dgwt_wcas=1,Crackers,,OK,Missing Weight,Missing Price/KG,2026-05-26 07:19:33,Cookies & Crackers,crackers,$ 170.00,170.0,https://www.shopmassystoresgy.com/wp-content/uploads/2024/02/Bermudez-Crix-Snack-Crackers-Cheddar-Cheese-170x185.jpg,,,Crix_Bermudez Crix Snack Crackers Cheddar Cheese,1,,Market
Guyana,GYD,Crackers,Massy Stores Guyana,Cheez,Cheez It Cheddar Jack Crackers,,,,1.0576923076923077,,,,,Unclassified,,https://www.shopmassystoresgy.com/product/cheez-it-cheddar-jack-crackers/,,https://www.shopmassystoresgy.com/?s=crackers&post_type=product&dgwt_wcas=1,Crackers,,OK,Missing Weight,Missing Price/KG,2026-05-26 07:19:33,Cookies & Crackers,crackers,$ 220.00,220.0,https://www.shopmassystoresgy.com/wp-content/uploads/2024/02/CRACKER-JACK-ORIGINAL-CARAMEL-POPCORN-AND-PEANUT-35.4-G-170x185.png,,,Cheez_Cheez It Cheddar Jack Crackers,1,,Market
Guyana,GYD,Snacks,Massy Stores Guyana,Bugles,Bugles Crispy Corn Snacks,,,,0.8653846153846154,,,,,Unclassified,,https://www.shopmassystoresgy.com/product/bugles-crispy-corn-snacks/,,https://www.shopmassystoresgy.com/?s=crackers&post_type=product&dgwt_wcas=1,Snacks,,OK,Missing Weight,Missing Price/KG,2026-05-26 07:19:33,Cookies & Crackers,crackers,$ 180.00,180.0,https://www.shopmassystoresgy.com/wp-content/uploads/2024/02/BUGLES-CRISPY-CORN-SNACKS-25-OZ-170x185.jpg,,,Bugles_Bugles Crispy Corn Snacks,1,,Market
Guyana,GYD,Cookies & Crackers,Massy Stores Guyana,Bermudez,Bermudez Wheat Crisps,,,,0.2884615384615384,,,,,Unclassified,,https://www.shopmassystoresgy.com/product/bermudez-wheat-crisps/,,https://www.shopmassystoresgy.com/?s=crackers&post_type=product&dgwt_wcas=1,Cookies,,OK,Missing Weight,Missing Price/KG,2026-05-26 07:19:33,Cookies & Crackers,crackers,$ 60.00,60.0,,,,Bermudez_Bermudez Wheat Crisps,1,,Market
Guyana,GYD,Snacks,Massy Stores Guyana,Nabisco,Nabisco Ritz Toasted Chips Ranch,,,,7.740384615384615,,,,,Unclassified,,https://www.shopmassystoresgy.com/product/nabisco-ritz-toasted-chips-ranch/,,https://www.shopmassystoresgy.com/?s=crackers&post_type=product&dgwt_wcas=1,Snacks,,OK,Missing Weight,Missing Price/KG,2026-05-26 07:19:33,Cookies & Crackers,crackers,"$ 1,610.00",1610.0,https://www.shopmassystoresgy.com/wp-content/uploads/2024/02/NABISCO-RITZ-TOASTED-CHIPS-RANCH-8.1OZ-170x185.webp,,,Nabisco_Nabisco Ritz Toasted Chips Ranch,1,,Market
Guyana,GYD,Cookies & Crackers,Massy Stores Guyana,Crix,Bermudez Crix Cheese And Spinach Crac,,,,0.8173076923076923,,,,,Unclassified,,https://www.shopmassystoresgy.com/product/bermudez-crix-cheese-and-spinach-crac/,,https://www.shopmassystoresgy.com/?s=crackers&post_type=product&dgwt_wcas=1,Cookies,,OK,Missing Weight,Missing Price/KG,2026-05-26 07:19:33,Cookies & Crackers,crackers,$ 170.00,170.0,,,,Crix_Bermudez Crix Cheese And Spinach Crac,1,,Market
Guyana,GYD,Cookies & Crackers,Massy Stores Guyana,Bermudez,Bermudez Dixee Cheese Filled,,,,0.625,,,,,Unclassified,,https://www.shopmassystoresgy.com/product/bermudez-dixee-cheese-filled/,,https://www.shopmassystoresgy.com/?s=crackers&post_type=product&dgwt_wcas=1,Cookies,,OK,Missing Weight,Missing Price/KG,2026-05-26 07:19:33,Cookies & Crackers,crackers,$ 130.00,130.0,https://www.shopmassystoresgy.com/wp-content/uploads/2024/02/BERMUDEZ-DIXEE-CHEESE-FILLED-49-G-170x185.jpg,,,Bermudez_Bermudez Dixee Cheese Filled,1,,Market
Guyana,GYD,Cookies & Crackers,Massy Stores Guyana,Pepperidge,Pepperidge Farm Goldfish Cheddar,,,,0.8653846153846154,,,,,Unclassified,,https://www.shopmassystoresgy.com/product/pepperidge-farm-goldfish-cheddar/,,https://www.shopmassystoresgy.com/?s=crackers&post_type=product&dgwt_wcas=1,Cookies,,OK,Missing Weight,Missing Price/KG,2026-05-26 07:19:33,Cookies & Crackers,crackers,$ 180.00,180.0,https://www.shopmassystoresgy.com/wp-content/uploads/2024/02/PEPPERIDGE-FARM-GOLDFISH-CHEDDAR-1-OZ-170x185.jpg,,,Pepperidge_Pepperidge Farm Goldfish Cheddar,1,,Market
Guyana,GYD,Cookies & Crackers,Massy Stores Guyana,Bermudez,Bermudez Dixee Peanut Butter Filled,,,,0.625,,,,,Unclassified,,https://www.shopmassystoresgy.com/product/bermudez-dixee-peanut-butter-filled/,,https://www.shopmassystoresgy.com/?s=crackers&post_type=product&dgwt_wcas=1,Cookies,,OK,Missing Weight,Missing Price/KG,2026-05-26 07:19:33,Cookies & Crackers,crackers,$ 130.00,130.0,https://www.shopmassystoresgy.com/wp-content/uploads/2024/02/BERMUDEZ-DIXEE-PEANUT-BUTTER-FILLED-55-G-170x185.jpg,,,Bermudez_Bermudez Dixee Peanut Butter Filled,1,,Market
Guyana,GYD,Cookies,Massy Stores Guyana,Tunnocks,Tunnocks Caramel Wafer Biscuit 30g,,,,0.8413461538461539,,0.03,,28.0448717948718,Super Premium,,https://www.shopmassystoresgy.com/product/tunnocks-caramel-wafer-biscuit-3/,,https://www.shopmassystoresgy.com/?s=wafer&post_type=product&dgwt_wcas=1,Cookies,,OK,OK,OK,2026-05-26 07:20:02,Cookies & Crackers,wafer,$ 175.00,175.0,https://www.shopmassystoresgy.com/wp-content/uploads/2021/10/0000000369335-170x185.jpg,5833.333333333334,,Tunnocks_Tunnocks Caramel Wafer Biscuit 30g,1,2.236217543891493,Premium
Guyana,GYD,Cookies,Massy Stores Guyana,Nv,Nv Crispy Peanut Butter Wafer Bars,,,,9.278846153846152,,,,,Unclassified,,https://www.shopmassystoresgy.com/product/nv-crispy-peanut-butter-wafer-bars/,,https://www.shopmassystoresgy.com/?s=wafer&post_type=product&dgwt_wcas=1,Cookies,,OK,Missing Weight,Missing Price/KG,2026-05-26 07:20:02,Cookies & Crackers,wafer,"$ 1,930.00",1930.0,https://www.shopmassystoresgy.com/wp-content/uploads/2024/02/Nv-Crispy-Peanut-Butter-Wafer-Bars-170x185.jpg,,,Nv_Nv Crispy Peanut Butter Wafer Bars,1,,Market
Guyana,GYD,Cookies,Massy Stores Guyana,Nv,Nv Crisy Peanut Butter Choc Wafer Bars,,,,9.85576923076923,,,,,Unclassified,,https://www.shopmassystoresgy.com/product/nv-crisy-peanut-butter-choc-wafer-bars/,,https://www.shopmassystoresgy.com/?s=wafer&post_type=product&dgwt_wcas=1,Cookies,,OK,Missing Weight,Missing Price/KG,2026-05-26 07:20:02,Cookies & Crackers,wafer,"$ 2,050.00",2050.0,https://www.shopmassystoresgy.com/wp-content/uploads/2024/02/Nv-Crisy-Peanut-Butter-Choc-Wafer-Bars-170x185.jpg,,,Nv_Nv Crisy Peanut Butter Choc Wafer Bars,1,,Market
Guyana,GYD,Cookies,Massy Stores Guyana,Kinder,KINDER SWEET CREAM WTH COCOA WAFER BITE,,,,3.605769230769231,,,,,Unclassified,,https://www.shopmassystoresgy.com/product/kinder-sweet-cream-wth-cocoa-wafer-bite/,,https://www.shopmassystoresgy.com/?s=wafer&post_type=product&dgwt_wcas=1,Cookies,,OK,Missing Weight,Missing Price/KG,2026-05-26 07:20:02,Cookies & Crackers,wafer,$ 750.00,750.0,,,,Kinder_KINDER SWEET CREAM WTH COCOA WAFER BITE,1,,Market
Guyana,GYD,Cookies,Massy Stores Guyana,Kinder,Kinder Bueno White Chocolate Wafer,,,,1.7788461538461535,,,,,Unclassified,,https://www.shopmassystoresgy.com/product/kinder-bueno-white-chocolate-wafer/,,https://www.shopmassystoresgy.com/?s=wafer&post_type=product&dgwt_wcas=1,Cookies,,OK,Missing Weight,Missing Price/KG,2026-05-26 07:20:02,Cookies & Crackers,wafer,$ 370.00,370.0,https://www.shopmassystoresgy.com/wp-content/uploads/2024/02/KINDER-BUENO-WHITE-CHOCOLATE-WAFER-40-G-170x185.jpg,,,Kinder_Kinder Bueno White Chocolate Wafer,1,,Market
Guyana,GYD,Snacks,Massy Stores Guyana,Herrs,Herrs Chips Potato Barbeque 1oz,,,,1.0576923076923077,,0.0283495,,37.30902864926393,Super Premium,,https://www.shopmassystoresgy.com/product/chips-potato-barbeque/,,https://www.shopmassystoresgy.com/?s=chips&post_type=product&dgwt_wcas=1,Snacks,,OK,OK,OK,2026-05-26 07:21:05,Snacks,chips,$ 220.00,220.0,https://www.shopmassystoresgy.com/wp-content/uploads/2021/03/0007260000575-170x185.jpg,7760.277959046897,,Herrs_Herrs Chips Potato Barbeque 1oz,1,1.5109389822015824,Premium
Guyana,GYD,Snacks,Massy Stores Guyana,Herrs,Herrs Chips Potato Regular 1oz,,,,1.0576923076923077,,0.0283495,,37.30902864926393,Super Premium,,https://www.shopmassystoresgy.com/product/chips-potato-regular-potato/,,https://www.shopmassystoresgy.com/?s=chips&post_type=product&dgwt_wcas=1,Snacks,,OK,OK,OK,2026-05-26 07:21:05,Snacks,chips,$ 220.00,220.0,https://www.shopmassystoresgy.com/wp-content/uploads/2021/01/0007260000574-170x185.jpg,7760.277959046897,,Herrs_Herrs Chips Potato Regular 1oz,1,1.5109389822015824,Premium
Guyana,GYD,Snacks,Massy Stores Guyana,Herrs,Herrs Chips Potato Red Hot 1oz,,,,1.0576923076923077,,0.0283495,,37.30902864926393,Super Premium,,https://www.shopmassystoresgy.com/product/chips-potato-red-hot-2/,,https://www.shopmassystoresgy.com/?s=chips&post_type=product&dgwt_wcas=1,Snacks,,OK,OK,OK,2026-05-26 07:21:05,Snacks,chips,$ 220.00,220.0,https://www.shopmassystoresgy.com/wp-content/uploads/2021/01/0007260000962-170x185.jpg,7760.277959046897,,Herrs_Herrs Chips Potato Red Hot 1oz,1,1.5109389822015824,Premium
Guyana,GYD,Snacks,Massy Stores Guyana,Ruffles,Ruffles Chips Potato Cheddar & Sour Crm,,,,4.615384615384615,,,,,Unclassified,,https://www.shopmassystoresgy.com/product/ruffles-chips-potato-cheddar-sour-cream/,,https://www.shopmassystoresgy.com/?s=chips&post_type=product&dgwt_wcas=1,Snacks,,OK,Missing Weight,Missing Price/KG,2026-05-26 07:21:05,Snacks,chips,$ 960.00,960.0,https://www.shopmassystoresgy.com/wp-content/uploads/2021/01/0002840001705-170x185.jpg,,,Ruffles_Ruffles Chips Potato Cheddar & Sour Crm,1,,Market
Guyana,GYD,Snacks,Massy Stores Guyana,Soldanza,Soldanza Chips Plantain Lightly Salt 45g,,,,0.9134615384615384,,0.045,,20.2991452991453,Super Premium,,https://www.shopmassystoresgy.com/product/soldanza-chips-plantain-lightly-salted/,,https://www.shopmassystoresgy.com/?s=chips&post_type=product&dgwt_wcas=1,Snacks,,OK,OK,OK,2026-05-26 07:21:05,Snacks,chips,$ 190.00,190.0,https://www.shopmassystoresgy.com/wp-content/uploads/2021/04/0009849315000-1-170x185.jpg,4222.222222222223,,Soldanza_Soldanza Chips Plantain Lightly Salt 45g,1,0.8220736654975267,Market
Guyana,GYD,Snacks,Massy Stores Guyana,Soldanza,Soldanza Chips Plantain Pepper Sweet 45g,,,,0.9134615384615384,,0.045,,20.2991452991453,Super Premium,,https://www.shopmassystoresgy.com/product/soldanza-chips-plantain-pepper-sweet/,,https://www.shopmassystoresgy.com/?s=chips&post_type=product&dgwt_wcas=1,Snacks,,OK,OK,OK,2026-05-26 07:21:05,Snacks,chips,$ 190.00,190.0,https://www.shopmassystoresgy.com/wp-content/uploads/2021/04/0009849315020-170x185.jpg,4222.222222222223,,Soldanza_Soldanza Chips Plantain Pepper Sweet 45g,1,0.8220736654975267,Market
Guyana,GYD,Snacks,Massy Stores Guyana,Soldanza,Soldanza Chips Ripe Plantain Nat Swt 45g,,,,0.9134615384615384,,0.045,,20.2991452991453,Super Premium,,https://www.shopmassystoresgy.com/product/soldanza-chips-ripe-plantain-natural-sweet/,,https://www.shopmassystoresgy.com/?s=chips&post_type=product&dgwt_wcas=1,Snacks,,OK,OK,OK,2026-05-26 07:21:05,Snacks,chips,$ 190.00,190.0,https://www.shopmassystoresgy.com/wp-content/uploads/2021/01/0009849315135-2-170x185.jpg,4222.222222222223,,Soldanza_Soldanza Chips Ripe Plantain Nat Swt 45g,1,0.8220736654975267,Market
Guyana,GYD,Snacks,Massy Stores Guyana,Lays,Fritolay Chips Potato Classic Lays 1 oz,,,,0.9134615384615384,,0.0283495,,32.22143383345521,Super Premium,,https://www.shopmassystoresgy.com/product/chips-potato-classic-lays/,,https://www.shopmassystoresgy.com/?s=chips&post_type=product&dgwt_wcas=1,Snacks,,OK,OK,OK,2026-05-26 07:21:05,Snacks,chips,$ 190.00,190.0,https://www.shopmassystoresgy.com/wp-content/uploads/2021/03/0002840001992-170x185.jpg,6702.058237358684,,Lays_Fritolay Chips Potato Classic Lays 1 oz,1,1.3049018482650028,Premium
Guyana,GYD,Snacks,Massy Stores Guyana,Fritolay,Fritolay Chips Variety Pack 24ct,,,,21.58653846153846,,,,,Unclassified,,https://www.shopmassystoresgy.com/product/chips-variety-pack/,,https://www.shopmassystoresgy.com/?s=chips&post_type=product&dgwt_wcas=1,Snacks,,OK,Missing Weight,Missing Price/KG,2026-05-26 07:21:05,Snacks,chips,"$ 4,490.00",4490.0,https://www.shopmassystoresgy.com/wp-content/uploads/2021/01/0002840002377-170x185.jpg,,,Fritolay_Fritolay Chips Variety Pack 24ct,1,,Market
Guyana,GYD,Snacks,Massy Stores Guyana,Lays,Lays Potato Chips Honey Barbecue 6.5oz,,,,4.903846153846154,,0.18427175,,26.61203442115329,Super Premium,,https://www.shopmassystoresgy.com/product/lays-potato-chips-honey-barbecue/,,https://www.shopmassystoresgy.com/?s=chips&post_type=product&dgwt_wcas=1,Snacks,,OK,OK,OK,2026-05-26 07:21:05,Snacks,chips,"$ 1,020.00",1020.0,https://www.shopmassystoresgy.com/wp-content/uploads/2021/01/0002840032129-170x185.jpg,5535.303159599884,,Lays_Lays Potato Chips Honey Barbecue 6.5oz,1,1.0777327005913384,Market
Guyana,GYD,Snacks,Massy Stores Guyana,Sshine,Sshine Snack Ripples Chips Sr Crm&On 25g,,,,0.9134615384615384,,0.025,,36.53846153846154,Super Premium,,https://www.shopmassystoresgy.com/product/chips-potato-ripples-sour-cream-onion/,,https://www.shopmassystoresgy.com/?s=chips&post_type=product&dgwt_wcas=1,Snacks,,OK,OK,OK,2026-05-26 07:21:05,Snacks,chips,$ 190.00,190.0,https://www.shopmassystoresgy.com/wp-content/uploads/2021/01/0004003213107-170x185.jpg,7600.0,,Sshine_Sshine Snack Ripples Chips Sr Crm&On 25g,1,1.479732597895548,Premium
Guyana,GYD,Snacks,Massy Stores Guyana,Sshine,Sshine Snack Ripples Chips S/C&Oni 156g,,,,3.701923076923077,,0.156,,23.730276134122285,Super Premium,,https://www.shopmassystoresgy.com/product/ripples-pot-chips-sour-cream-onion/,,https://www.shopmassystoresgy.com/?s=chips&post_type=product&dgwt_wcas=1,Snacks,,OK,OK,OK,2026-05-26 07:21:05,Snacks,chips,$ 770.00,770.0,https://www.shopmassystoresgy.com/wp-content/uploads/2021/03/0004003213127-170x185.jpg,4935.897435897436,,Sshine_Sshine Snack Ripples Chips S/C&Oni 156g,1,0.9610274126008533,Market
Guyana,GYD,Snacks,Massy Stores Guyana,Holiday,Holiday Foods Potato Chips Crm&On 140g,,,,2.2596153846153846,,0.14,,16.14010989010989,Super Premium,,https://www.shopmassystoresgy.com/product/potato-chips-cream-onions/,,https://www.shopmassystoresgy.com/?s=chips&post_type=product&dgwt_wcas=1,Snacks,,OK,OK,OK,2026-05-26 07:21:05,Snacks,chips,$ 470.00,470.0,https://www.shopmassystoresgy.com/wp-content/uploads/2021/01/0009849305188-170x185.jpg,3357.142857142857,,Holiday_Holiday Foods Potato Chips Crm&On 140g,1,0.6536412791455898,Value
Guyana,GYD,Snacks,Massy Stores Guyana,Sunshine,Sunshine Ripples Chips Bbq 35g,,,,0.8894230769230769,,0.035,,25.41208791208791,Super Premium,,https://www.shopmassystoresgy.com/product/sunshine-ripples-chips-bbq-2/,,https://www.shopmassystoresgy.com/?s=chips&post_type=product&dgwt_wcas=1,Snacks,,OK,OK,OK,2026-05-26 07:21:05,Snacks,chips,$ 185.00,185.0,https://www.shopmassystoresgy.com/wp-content/uploads/2021/10/0004003213109-170x185.jpg,5285.714285714285,,Sunshine_Sunshine Ripples Chips Bbq 35g,1,1.0291373331228433,Market
Guyana,GYD,Snacks,Massy Stores Guyana,Sshine,Sshine Snack Ripples Chips Original 25g,,,,0.8894230769230769,,0.025,,35.57692307692308,Super Premium,,https://www.shopmassystoresgy.com/product/chips-potato-ripples-original/,,https://www.shopmassystoresgy.com/?s=chips&post_type=product&dgwt_wcas=1,Snacks,,OK,OK,OK,2026-05-26 07:21:05,Snacks,chips,$ 185.00,185.0,https://www.shopmassystoresgy.com/wp-content/uploads/2021/01/0004003213105-170x185.jpg,7400.0,,Sshine_Sshine Snack Ripples Chips Original 25g,1,1.440792266371981,Premium
Guyana,GYD,Snacks,Massy Stores Guyana,Sunshine,Sunshine Snack Ripples Chips Orginal 156g,,,,3.701923076923077,,0.156,,23.730276134122285,Super Premium,,https://www.shopmassystoresgy.com/product/ripples-pot-chips-orig/,,https://www.shopmassystoresgy.com/?s=chips&post_type=product&dgwt_wcas=1,Snacks,,OK,OK,OK,2026-05-26 07:21:05,Snacks,chips,$ 770.00,770.0,https://www.shopmassystoresgy.com/wp-content/uploads/2021/04/0004003213125-170x185.jpg,4935.897435897436,,Sunshine_Sunshine Snack Ripples Chips Orginal 156g,1,0.9610274126008533,Market
