search_term,country,currency,category,source_category,retailer,brand,product_name,barcode,barcode_length,price_local,price_usd,presentation,weight_kg,price_per_100g_local,price_per_kg_usd,segment,type,product_url,retailer_url,product_name_clean,standard_category,price_local_numeric,scrape_date,price_text,price_gyd,image_url,source_url,price_per_kg_gyd,page,brand_original,barcode_harmonized,sku_text_key,weight_bucket,match_key,family_key,family_overlap,regional_overlap,commercial_overlap,competitive_index,price_positioning
snacks,Guyana,GYD,Snacks,Snacks,Massy Stores Guyana,Sunshine Snacks,Sshine Snack Cheese Balls 40g,,,,0.625,,0.04,,15.625,Mass,,https://www.shopmassystoresgy.com/product/cheese-balls-5/,,Sshine Snack Cheese Balls,Snacks,,2026-05-30 07:13:04,$ 130.00,130.0,https://www.shopmassystoresgy.com/wp-content/uploads/2021/01/0004003212348-170x185.jpg,https://www.shopmassystoresgy.com/?s=snacks&post_type=product&dgwt_wcas=1,3250.0,,Other,,sunshine snacks_sshine snack cheese balls 40g,0.04,sunshine snacks_sshine snack cheese balls 40g_0.04,sunshine snacks_sshine_snack_cheese,1,1,1,0.5532325720424925,Value
snacks,Guyana,GYD,Snacks,Snacks,Massy Stores Guyana,Haribo,Haribo Twin Snakes Gummy,,,,3.4615384615384617,,,,,Mass,,https://www.shopmassystoresgy.com/product/haribo-twin-snakes-gummy/,,Haribo Twin Snakes Gummy,Snacks,,2026-05-30 07:13:04,$ 720.00,720.0,https://www.shopmassystoresgy.com/wp-content/uploads/2024/02/Haribo-Twin-Snakes-Gummy-170x185.webp,https://www.shopmassystoresgy.com/?s=snacks&post_type=product&dgwt_wcas=1,,,Other,,haribo_haribo twin snakes gummy,unknown,haribo_haribo twin snakes gummy_unknown,haribo_haribo_twin_snakes,1,1,1,,Market
snacks,Guyana,GYD,Snacks,Snacks,Massy Stores Guyana,Charles,Charles Catch Dark,,,,1.25,,,,,Mass,,https://www.shopmassystoresgy.com/product/charles-catch-dark/,,Charles Catch Dark,Snacks,,2026-05-30 07:13:04,$ 260.00,260.0,,https://www.shopmassystoresgy.com/?s=snacks&post_type=product&dgwt_wcas=1,,,Other,,charles_charles catch dark,unknown,charles_charles catch dark_unknown,charles_charles_catch_dark,1,1,1,,Market
snacks,Guyana,GYD,Snacks,Snacks,Massy Stores Guyana,Sunshine Snacks,Sunshine Classic Selects,,,,1.1057692307692308,,,,,Mass,,https://www.shopmassystoresgy.com/product/sunshine-classic-selects/,,Classic Selects,Snacks,,2026-05-30 07:13:04,$ 230.00,230.0,https://www.shopmassystoresgy.com/wp-content/uploads/2024/02/Sunshine-Classic-Selects-170x185.png,https://www.shopmassystoresgy.com/?s=snacks&post_type=product&dgwt_wcas=1,,,Sunshine,,sunshine snacks_sunshine classic selects,unknown,sunshine snacks_sunshine classic selects_unknown,sunshine snacks_classic_selects,1,1,1,,Market
snacks,Guyana,GYD,Snacks,Snacks,Massy Stores Guyana,Sunshine Snacks,Sunshine Chee Zees,,,,0.5769230769230769,,,,,Mass,,https://www.shopmassystoresgy.com/product/sunshine-chee-zees/,,Chee Zees,Snacks,,2026-05-30 07:13:04,$ 120.00,120.0,https://www.shopmassystoresgy.com/wp-content/uploads/2024/02/SUNSHINE-CHEE-ZEES-45-G-170x185.jpg,https://www.shopmassystoresgy.com/?s=snacks&post_type=product&dgwt_wcas=1,,,Sunshine,,sunshine snacks_sunshine chee zees,unknown,sunshine snacks_sunshine chee zees_unknown,sunshine snacks_chee_zees,1,1,1,,Market
snacks,Guyana,GYD,Snacks,Snacks,Massy Stores Guyana,Charles,Charles Lunch,,,,1.25,,,,,Mass,,https://www.shopmassystoresgy.com/product/charles-lunch/,,Charles Lunch,Snacks,,2026-05-30 07:13:04,$ 260.00,260.0,,https://www.shopmassystoresgy.com/?s=snacks&post_type=product&dgwt_wcas=1,,,Other,,charles_charles lunch,unknown,charles_charles lunch_unknown,charles_charles_lunch,1,1,1,,Market
snacks,Guyana,GYD,Snacks,Snacks,Massy Stores Guyana,Sunshine Snacks,Sshine Snack Corn Curls Large 37g,,,,0.625,,0.037,,16.891891891891895,Mass,,https://www.shopmassystoresgy.com/product/corn-curls-large/,,Sshine Snack Corn Curls Large,Snacks,,2026-05-30 07:13:04,$ 130.00,130.0,https://www.shopmassystoresgy.com/wp-content/uploads/2021/01/0004003212346-170x185.jpg,https://www.shopmassystoresgy.com/?s=snacks&post_type=product&dgwt_wcas=1,3513.5135135135138,,Other,,sunshine snacks_sshine snack corn curls large 37g,0.04,sunshine snacks_sshine snack corn curls large 37g_0.04,sunshine snacks_sshine_snack_corn,1,1,1,0.5980892670729651,Value
snacks,Guyana,GYD,Snacks,Snacks,Massy Stores Guyana,Flourish,Flourish Peacans Raw,,,,14.423076923076923,,,,,Mass,,https://www.shopmassystoresgy.com/product/flourish-peacans-raw/,,Flourish Peacans Raw,Snacks,,2026-05-30 07:13:04,"$ 3,000.00",3000.0,https://www.shopmassystoresgy.com/wp-content/uploads/2024/02/Flourish-Products-Raw-Unsalted-Pecans-150g-170x185.webp,https://www.shopmassystoresgy.com/?s=snacks&post_type=product&dgwt_wcas=1,,,Other,,flourish_flourish peacans raw,unknown,flourish_flourish peacans raw_unknown,flourish_flourish_peacans,1,1,1,,Market
snacks,Guyana,GYD,Snacks,Snacks,Massy Stores Guyana,Nestle,Nestle Crunch 6 Bars,,,,4.278846153846154,,,,,Mass,,https://www.shopmassystoresgy.com/product/nestle-crunch-6-bars/,,Nestle Crunch 6 Bars,Snacks,,2026-05-30 07:13:04,$ 890.00,890.0,https://www.shopmassystoresgy.com/wp-content/uploads/2024/02/NESTLE-CRUNCH-6-BARS-76.5-G-170x185.webp,https://www.shopmassystoresgy.com/?s=snacks&post_type=product&dgwt_wcas=1,,,Nestlé,,nestle_nestle crunch 6 bars,unknown,nestle_nestle crunch 6 bars_unknown,nestle_nestle_crunch_bars,1,1,1,,Market
snacks,Guyana,GYD,Snacks,Snacks,Massy Stores Guyana,Instorebakery,"Holiday Big Foot Snack, 25g",,,,0.625,,0.025,,25.0,Mass,,https://www.shopmassystoresgy.com/product/snack-big-foot/,,Big Foot Snack,Snacks,,2026-05-30 07:13:04,$ 130.00,130.0,https://www.shopmassystoresgy.com/wp-content/uploads/2021/04/0009849322176-170x185.jpg,https://www.shopmassystoresgy.com/?s=snacks&post_type=product&dgwt_wcas=1,5200.0,,Holiday,,instorebakery_holiday big foot snack 25g,0.02,instorebakery_holiday big foot snack 25g_0.02,instorebakery_foot_snack,1,1,1,0.8851721152679881,Market
snacks,Guyana,GYD,Snacks,Snacks,Massy Stores Guyana,Charles,Charles Cheers,,,,0.9134615384615384,,,,,Mass,,https://www.shopmassystoresgy.com/product/charles-cheers-3/,,Charles Cheers,Snacks,,2026-05-30 07:13:04,$ 190.00,190.0,https://www.shopmassystoresgy.com/wp-content/uploads/2024/02/CHARLES-CHEERS-50-G-1-170x185.jpg,https://www.shopmassystoresgy.com/?s=snacks&post_type=product&dgwt_wcas=1,,,Other,,charles_charles cheers,unknown,charles_charles cheers_unknown,charles_charles_cheers,1,1,1,,Market
snacks,Guyana,GYD,Snacks,Snacks,Massy Stores Guyana,Sunshine Snacks,Sunshine Cheese Puffs,,,,0.5769230769230769,,,,,Mass,,https://www.shopmassystoresgy.com/product/sunshine-cheese-puffs/,,Cheese Puffs,Snacks,,2026-05-30 07:13:04,$ 120.00,120.0,https://www.shopmassystoresgy.com/wp-content/uploads/2024/02/SUNSHINE-CHEESE-PUFFS-30-G-170x185.jpg,https://www.shopmassystoresgy.com/?s=snacks&post_type=product&dgwt_wcas=1,,,Sunshine,,sunshine snacks_sunshine cheese puffs,unknown,sunshine snacks_sunshine cheese puffs_unknown,sunshine snacks_cheese_puffs,1,1,1,,Market
snacks,Guyana,GYD,Snacks,Snacks,Massy Stores Guyana,Instorebakery,Holiday Fun Pack 20 Ct,,,,6.346153846153846,,,,,Mass,,https://www.shopmassystoresgy.com/product/holiday-fun-pack-4/,,Fun Pack,Snacks,,2026-05-30 07:13:04,"$ 1,320.00",1320.0,https://www.shopmassystoresgy.com/wp-content/uploads/2021/10/0009849340316-170x185.jpg,https://www.shopmassystoresgy.com/?s=snacks&post_type=product&dgwt_wcas=1,,,Holiday,,instorebakery_holiday fun 20,unknown,instorebakery_holiday fun 20_unknown,instorebakery_,1,1,1,,Market
snacks,Guyana,GYD,Snacks,Snacks,Massy Stores Guyana,Hills,Hills Hot Balls,,,,0.6730769230769231,,,,,Mass,,https://www.shopmassystoresgy.com/product/hills-hot-balls/,,Hills Hot Balls,Snacks,,2026-05-30 07:13:04,$ 140.00,140.0,https://www.shopmassystoresgy.com/wp-content/uploads/2024/02/Hills-Hot-Balls-170x185.jpg,https://www.shopmassystoresgy.com/?s=snacks&post_type=product&dgwt_wcas=1,,,Other,,hills_hills hot balls,unknown,hills_hills hot balls_unknown,hills_hills_balls,1,1,1,,Market
snacks,Guyana,GYD,Snacks,Snacks,Massy Stores Guyana,Snyders,Snyders Pretzels Snaps,,,,4.711538461538462,,,,,Mass,,https://www.shopmassystoresgy.com/product/snyders-pretzels-snaps/,,Snyders Pretzels Snaps,Snacks,,2026-05-30 07:13:04,$ 980.00,980.0,https://www.shopmassystoresgy.com/wp-content/uploads/2024/02/SNYDERS-PRETZELS-SNAPS-9-OZ-170x185.png,https://www.shopmassystoresgy.com/?s=snacks&post_type=product&dgwt_wcas=1,,,Other,,snyders_snyders pretzels snaps,unknown,snyders_snyders pretzels snaps_unknown,snyders_snyders_pretzels_snaps,1,1,1,,Market
snacks,Guyana,GYD,Snacks,Snacks,Massy Stores Guyana,Charles,Charles Jordan Almonds,,,,2.548076923076923,,,,,Mass,,https://www.shopmassystoresgy.com/product/charles-jordan-almonds-2/,,Charles Jordan Almonds,Snacks,,2026-05-30 07:13:04,$ 530.00,530.0,,https://www.shopmassystoresgy.com/?s=snacks&post_type=product&dgwt_wcas=1,,,Other,,charles_charles jordan almonds,unknown,charles_charles jordan almonds_unknown,charles_charles_jordan_almonds,1,1,1,,Market
snacks,Guyana,GYD,Snacks,Snacks,Massy Stores Guyana,Charles,Charles Jordan Almonds,,,,1.3461538461538465,,,,,Mass,,https://www.shopmassystoresgy.com/product/charles-jordan-almonds/,,Charles Jordan Almonds,Snacks,,2026-05-30 07:13:04,$ 280.00,280.0,https://www.shopmassystoresgy.com/wp-content/uploads/2024/02/CHARLES-JORDAN-ALMONDS-60-G-170x185.jpg,https://www.shopmassystoresgy.com/?s=snacks&post_type=product&dgwt_wcas=1,,,Other,,charles_charles jordan almonds,unknown,charles_charles jordan almonds_unknown,charles_charles_jordan_almonds,1,1,1,,Market
snacks,Guyana,GYD,Snacks,Snacks,Massy Stores Guyana,Chetos,Cheetos Crunchy,,,,0.9134615384615384,,,,,Mass,,https://www.shopmassystoresgy.com/product/cheetos-crunchy/,,Crunchy,Snacks,,2026-05-30 07:13:04,$ 190.00,190.0,https://www.shopmassystoresgy.com/wp-content/uploads/2024/02/FRITO-LAY-CHEETOS-CRUNCHY-226.8-G-1-170x185.jpg,https://www.shopmassystoresgy.com/?s=snacks&post_type=product&dgwt_wcas=1,,,Cheetos,,chetos_cheetos crunchy,unknown,chetos_cheetos crunchy_unknown,chetos_crunchy,1,1,1,,Market
snacks,Guyana,GYD,Snacks,Snacks,Massy Stores Guyana,Sunshine Snacks,Sunshine Caramel Crunch,,,,0.8653846153846154,,,,,Mass,,https://www.shopmassystoresgy.com/product/sunshine-caramel-crunch-2/,,Caramel Crunch,Snacks,,2026-05-30 07:13:04,$ 180.00,180.0,https://www.shopmassystoresgy.com/wp-content/uploads/2024/02/SUNSHINE-CARAMEL-CRUNCH-65-G-170x185.webp,https://www.shopmassystoresgy.com/?s=snacks&post_type=product&dgwt_wcas=1,,,Sunshine,,sunshine snacks_sunshine caramel crunch,unknown,sunshine snacks_sunshine caramel crunch_unknown,sunshine snacks_caramel_crunch,1,1,1,,Market
snacks,Guyana,GYD,Snacks,Snacks,Massy Stores Guyana,Sunshine Snacks,Sunshine Corn Cones Bbq,,,,0.9134615384615384,,,,,Mass,,https://www.shopmassystoresgy.com/product/sunshine-corn-cones-bbq/,,Corn Cones Bbq,Snacks,,2026-05-30 07:13:04,$ 190.00,190.0,https://www.shopmassystoresgy.com/wp-content/uploads/2024/02/SUNSHINE-CORN-CONES-BBQ-48-G-170x185.jpg,https://www.shopmassystoresgy.com/?s=snacks&post_type=product&dgwt_wcas=1,,,Sunshine,,sunshine snacks_sunshine corn cones bbq,unknown,sunshine snacks_sunshine corn cones bbq_unknown,sunshine snacks_corn_cones,1,1,1,,Market
snacks,Guyana,GYD,Snacks,Snacks,Massy Stores Guyana,Sunshine Snacks,Sunshine Peanuts Salted,,,,1.2980769230769231,,,,,Mass,,https://www.shopmassystoresgy.com/product/sunshine-peanuts-salted-2/,,Peanuts Salted,Snacks,,2026-05-30 07:13:04,$ 270.00,270.0,,https://www.shopmassystoresgy.com/?s=snacks&post_type=product&dgwt_wcas=1,,,Sunshine,,sunshine snacks_sunshine peanuts salted,unknown,sunshine snacks_sunshine peanuts salted_unknown,sunshine snacks_peanuts_salted,1,1,1,,Market
snacks,Guyana,GYD,Snacks,Snacks,Massy Stores Guyana,Kidsmania,Candy Shark Bite,,,,2.8846153846153846,,,,,Mass,,https://www.shopmassystoresgy.com/product/candy-shark-bite/,,Candy Shark Bite,Snacks,,2026-05-30 07:13:04,$ 600.00,600.0,https://www.shopmassystoresgy.com/wp-content/uploads/2024/02/Candy-Shark-Bite-1-170x185.webp,https://www.shopmassystoresgy.com/?s=snacks&post_type=product&dgwt_wcas=1,,,Other,,kidsmania_candy shark bite,unknown,kidsmania_candy shark bite_unknown,kidsmania_candy_shark_bite,1,1,1,,Market
snacks,Guyana,GYD,Snacks,Snacks,Massy Stores Guyana,Kidsmania,Candy Wacky Monkey Candy,,,,2.8846153846153846,,,,,Mass,,https://www.shopmassystoresgy.com/product/candy-wacky-monkey-candy/,,Candy Wacky Monkey Candy,Snacks,,2026-05-30 07:13:04,$ 600.00,600.0,https://www.shopmassystoresgy.com/wp-content/uploads/2024/02/Candy-Wacky-Monkey-Candy-170x185.webp,https://www.shopmassystoresgy.com/?s=snacks&post_type=product&dgwt_wcas=1,,,Other,,kidsmania_candy wacky monkey candy,unknown,kidsmania_candy wacky monkey candy_unknown,kidsmania_candy_wacky_monkey,1,1,1,,Market
snacks,Guyana,GYD,Snacks,Snacks,Massy Stores Guyana,Kidsmania,Candy Gator Chomp,,,,2.8846153846153846,,,,,Mass,,https://www.shopmassystoresgy.com/product/candy-gator-chomp/,,Candy Gator Chomp,Snacks,,2026-05-30 07:13:04,$ 600.00,600.0,https://www.shopmassystoresgy.com/wp-content/uploads/2024/02/Candy-Gator-Chomp-170x185.webp,https://www.shopmassystoresgy.com/?s=snacks&post_type=product&dgwt_wcas=1,,,Other,,kidsmania_candy gator chomp,unknown,kidsmania_candy gator chomp_unknown,kidsmania_candy_gator_chomp,1,1,1,,Market
snacks,Guyana,GYD,Snacks,Snacks,Massy Stores Guyana,Kidsmania,Candy Sweet Racer,,,,2.8846153846153846,,,,,Mass,,https://www.shopmassystoresgy.com/product/candy-sweet-racer/,,Candy Sweet Racer,Snacks,,2026-05-30 07:13:04,$ 600.00,600.0,https://www.shopmassystoresgy.com/wp-content/uploads/2024/02/Sweet_Racer_Candy_Filled_Car_600x-170x185.webp,https://www.shopmassystoresgy.com/?s=snacks&post_type=product&dgwt_wcas=1,,,Other,,kidsmania_candy sweet racer,unknown,kidsmania_candy sweet racer_unknown,kidsmania_candy_sweet_racer,1,1,1,,Market
snacks,Guyana,GYD,Snacks,Snacks,Massy Stores Guyana,Instorebakery,Badia Sesame Seed,,,,1.4903846153846154,,,,,Mass,,https://www.shopmassystoresgy.com/product/badia-sesame-seed/,,Badia Sesame Seed,Snacks,,2026-05-30 07:13:04,$ 310.00,310.0,https://www.shopmassystoresgy.com/wp-content/uploads/2024/02/BADIA-SESAME-SEED-1.5-OZ-170x185.jpg,https://www.shopmassystoresgy.com/?s=snacks&post_type=product&dgwt_wcas=1,,,Other,,instorebakery_badia sesame seed,unknown,instorebakery_badia sesame seed_unknown,instorebakery_badia_sesame_seed,1,1,1,,Market
snacks,Guyana,GYD,Snacks,Snacks,Massy Stores Guyana,Charles,Charles Catch Bigger Size,,,,1.25,,,,,Mass,,https://www.shopmassystoresgy.com/product/charles-catch-bigger-size/,,Charles Catch Bigger Size,Snacks,,2026-05-30 07:13:04,$ 260.00,260.0,,https://www.shopmassystoresgy.com/?s=snacks&post_type=product&dgwt_wcas=1,,,Other,,charles_charles catch bigger size,unknown,charles_charles catch bigger size_unknown,charles_charles_catch_bigger,1,1,1,,Market
snacks,Guyana,GYD,Snacks,Snacks,Massy Stores Guyana,Sunshine Snacks,Sunshine Sun Mix Classic Supremet,,,,1.7307692307692308,,,,,Mass,,https://www.shopmassystoresgy.com/product/sunshine-sun-mix-classic-supremet/,,Sun Mix Classic Supremet,Snacks,,2026-05-30 07:13:04,$ 360.00,360.0,https://www.shopmassystoresgy.com/wp-content/uploads/2024/02/SUNSHINE-SUN-MIX-CLASSIC-SUPREME-58-G-170x185.jpg,https://www.shopmassystoresgy.com/?s=snacks&post_type=product&dgwt_wcas=1,,,Sunshine,,sunshine snacks_sunshine sun mix classic supremet,unknown,sunshine snacks_sunshine sun mix classic supremet_unknown,sunshine snacks_classic_supremet,1,1,1,,Market
snacks,Guyana,GYD,Snacks,Snacks,Massy Stores Guyana,Hills,Hills Cheese Balls,,,,0.9615384615384616,,,,,Mass,,https://www.shopmassystoresgy.com/product/hills-cheese-balls/,,Hills Cheese Balls,Snacks,,2026-05-30 07:13:04,$ 200.00,200.0,https://www.shopmassystoresgy.com/wp-content/uploads/2024/02/hills-cheese-balls-170x185.webp,https://www.shopmassystoresgy.com/?s=snacks&post_type=product&dgwt_wcas=1,,,Other,,hills_hills cheese balls,unknown,hills_hills cheese balls_unknown,hills_hills_cheese_balls,1,1,1,,Market
snacks,Guyana,GYD,Snacks,Snacks,Massy Stores Guyana,Charles,Charles Nuggle Bar,,,,1.25,,,,,Mass,,https://www.shopmassystoresgy.com/product/charles-nuggle-bar/,,Charles Nuggle Bar,Snacks,,2026-05-30 07:13:04,$ 260.00,260.0,,https://www.shopmassystoresgy.com/?s=snacks&post_type=product&dgwt_wcas=1,,,Other,,charles_charles nuggle bar,unknown,charles_charles nuggle bar_unknown,charles_charles_nuggle,1,1,1,,Market
snacks,Guyana,GYD,Snacks,Snacks,Massy Stores Guyana,Charles,Charles Catch Choc,,,,0.5769230769230769,,,,,Mass,,https://www.shopmassystoresgy.com/product/charles-catch-choc/,,Charles Catch Choc,Snacks,,2026-05-30 07:13:04,$ 120.00,120.0,,https://www.shopmassystoresgy.com/?s=snacks&post_type=product&dgwt_wcas=1,,,Other,,charles_charles catch choc,unknown,charles_charles catch choc_unknown,charles_charles_catch_choc,1,1,1,,Market
snacks,Guyana,GYD,Snacks,Snacks,Massy Stores Guyana,Charles,Charles Peanut Gems,,,,0.9134615384615384,,,,,Mass,,https://www.shopmassystoresgy.com/product/charles-peanut-gems/,,Charles Peanut Gems,Snacks,,2026-05-30 07:13:04,$ 190.00,190.0,https://www.shopmassystoresgy.com/wp-content/uploads/2024/02/CHARLES-PEANUT-GEMS-50-G-170x185.jpg,https://www.shopmassystoresgy.com/?s=snacks&post_type=product&dgwt_wcas=1,,,Other,,charles_charles peanut gems,unknown,charles_charles peanut gems_unknown,charles_charles_peanut_gems,1,1,1,,Market
snacks,Guyana,GYD,Cookies,Snacks,Massy Stores Guyana,Merba,Merba Chunk Chocolate Cookie,,,,4.471153846153846,,,,,Mass,,https://www.shopmassystoresgy.com/product/merba-chunk-chocolate-cookie/,,Merba Chunk Chocolate Cookie,Cookies,,2026-05-30 07:13:04,$ 930.00,930.0,https://www.shopmassystoresgy.com/wp-content/uploads/2024/02/Merba-Chunk-Chocolate-Cookie-170x185.png,https://www.shopmassystoresgy.com/?s=snacks&post_type=product&dgwt_wcas=1,,,Other,,merba_merba chunk chocolate cookie,unknown,merba_merba chunk chocolate cookie_unknown,merba_merba_chunk_chocolate,1,1,1,,Market
snacks,Guyana,GYD,Snacks,Snacks,Massy Stores Guyana,Sunshine Snacks,Sunshine Sun Mix Salty Sweet,,,,1.7788461538461535,,,,,Mass,,https://www.shopmassystoresgy.com/product/sunshine-sun-mix-salty-sweet/,,Sun Mix Salty Sweet,Snacks,,2026-05-30 07:13:04,$ 370.00,370.0,https://www.shopmassystoresgy.com/wp-content/uploads/2024/02/SUNSHINE-SUN-MIX-SALTY-SWEET-57-G-170x185.jpg,https://www.shopmassystoresgy.com/?s=snacks&post_type=product&dgwt_wcas=1,,,Sunshine,,sunshine snacks_sunshine sun mix salty sweet,unknown,sunshine snacks_sunshine sun mix salty sweet_unknown,sunshine snacks_salty_sweet,1,1,1,,Market
snacks,Guyana,GYD,Snacks,Snacks,Massy Stores Guyana,Otis Spunkmeyer,Otis Spunk Muffins Chocolate Chip 3’s,,,,7.115384615384615,,,,,Mass,,https://www.shopmassystoresgy.com/product/muffins-chocolate-chip-3/,,Otis Spunk Muffins Chocolate Chip 3’S,Snacks,,2026-05-30 07:13:04,"$ 1,480.00",1480.0,https://www.shopmassystoresgy.com/wp-content/uploads/2021/01/0009175204115-170x185.jpg,https://www.shopmassystoresgy.com/?s=snacks&post_type=product&dgwt_wcas=1,,,Other,,otis spunkmeyer_otis spunk muffins chocolate chip 3 s,unknown,otis spunkmeyer_otis spunk muffins chocolate chip 3 s_unknown,otis spunkmeyer_otis_spunk_muffins,1,1,1,,Market
snacks,Guyana,GYD,Snacks,Snacks,Massy Stores Guyana,Nestle,Nestle Kitkat Chunky,761303511111,12,,1.6826923076923077,,,,,Mass,,https://www.shopmassystoresgy.com/product/nestle-kitkat-chunky/,,Nestle Kitkat Chunky,Snacks,,2026-05-30 07:13:04,$ 350.00,350.0,https://www.shopmassystoresgy.com/wp-content/uploads/2024/02/NESTLE-KITKAT-CHUNKY-40-G-170x185.png,https://www.shopmassystoresgy.com/?s=snacks&post_type=product&dgwt_wcas=1,,,Nestlé,0761303511111,nestle_nestle kitkat chunky,unknown,0761303511111,nestle_nestle_kitkat_chunky,1,1,1,,Market
snacks,Guyana,GYD,Snacks,Snacks,Massy Stores Guyana,Charles,Charles Chocolate Cheers 100g,,,,1.5384615384615383,,0.1,,15.384615384615383,Mass,,https://www.shopmassystoresgy.com/product/chocolate-cheers-2/,,Charles Chocolate Cheers,Snacks,,2026-05-30 07:13:04,$ 320.00,320.0,https://www.shopmassystoresgy.com/wp-content/uploads/2021/01/0004003246425-170x185.jpg,https://www.shopmassystoresgy.com/?s=snacks&post_type=product&dgwt_wcas=1,3200.0,,Other,,charles_charles chocolate cheers 100g,0.1,charles_charles chocolate cheers 100g_0.1,charles_charles_chocolate_cheers,1,1,1,0.5447213017033772,Value
snacks,Guyana,GYD,Snacks,Snacks,Massy Stores Guyana,Biskitop,Biskitop Vanilla Bonbon Cream,899308393169,12,,1.5865384615384617,,,,,Mass,,https://www.shopmassystoresgy.com/product/biskitop-vanilla-bonbon-cream/,,Biskitop Vanilla Bonbon Cream,Snacks,,2026-05-30 07:13:04,$ 330.00,330.0,https://www.shopmassystoresgy.com/wp-content/uploads/2024/02/Biskitop-Vanilla-Bonbon-Cream-170x185.jpg,https://www.shopmassystoresgy.com/?s=snacks&post_type=product&dgwt_wcas=1,,,Other,0899308393169,biskitop_biskitop vanilla bonbon cream,unknown,0899308393169,biskitop_biskitop_vanilla_bonbon,1,1,1,,Market
snacks,Guyana,GYD,Snacks,Snacks,Massy Stores Guyana,Sunshine Snacks,Sunshine Honey Roasted Peanut,,,,1.2980769230769231,,,,,Mass,,https://www.shopmassystoresgy.com/product/sunshine-honey-roasted-peanut/,,Honey Roasted Peanut,Snacks,,2026-05-30 07:13:04,$ 270.00,270.0,https://www.shopmassystoresgy.com/wp-content/uploads/2024/02/Sunshine-Honey-Roasted-Peanut-170x185.jpg,https://www.shopmassystoresgy.com/?s=snacks&post_type=product&dgwt_wcas=1,,,Sunshine,,sunshine snacks_sunshine honey roasted peanut,unknown,sunshine snacks_sunshine honey roasted peanut_unknown,sunshine snacks_honey_roasted_peanut,1,1,1,,Market
snacks,Guyana,GYD,Snacks,Snacks,Massy Stores Guyana,Cadbury,Cadbury Double Decker,762221010642,12,,2.4038461538461537,,,,,Mass,,https://www.shopmassystoresgy.com/product/cadbury-double-decker/,,Double Decker,Snacks,,2026-05-30 07:13:04,$ 500.00,500.0,https://www.shopmassystoresgy.com/wp-content/uploads/2024/02/CADBURY-DOUBLE-DECKER-54.5-G-170x185.webp,https://www.shopmassystoresgy.com/?s=snacks&post_type=product&dgwt_wcas=1,,,Cadbury,0762221010642,cadbury_cadbury double decker,unknown,0762221010642,cadbury_double_decker,1,1,1,,Market
snacks,Guyana,GYD,Snacks,Snacks,Massy Stores Guyana,Waitrose,Waitrose Waffle Cones,500016955491,12,,4.519230769230769,,,,,Mass,,https://www.shopmassystoresgy.com/product/waitrose-waffle-cones/,,Waitrose Waffle Cones,Snacks,,2026-05-30 07:13:04,$ 940.00,940.0,https://www.shopmassystoresgy.com/wp-content/uploads/2024/02/WAITROSE-WAFFLE-CONES-10-CT-170x185.jpg,https://www.shopmassystoresgy.com/?s=snacks&post_type=product&dgwt_wcas=1,,,Other,0500016955491,waitrose_waitrose waffle cones,unknown,0500016955491,waitrose_waitrose_waffle_cones,1,1,1,,Market
snacks,Guyana,GYD,Snacks,Snacks,Massy Stores Guyana,Flourish,Flourish Sesame Seeds,,,,2.644230769230769,,,,,Mass,,https://www.shopmassystoresgy.com/product/flourish-sesame-seeds/,,Flourish Sesame Seeds,Snacks,,2026-05-30 07:13:04,$ 550.00,550.0,https://www.shopmassystoresgy.com/wp-content/uploads/2024/02/Flourish-Products-Sesame-Seeds-100g-170x185.webp,https://www.shopmassystoresgy.com/?s=snacks&post_type=product&dgwt_wcas=1,,,Other,,flourish_flourish sesame seeds,unknown,flourish_flourish sesame seeds_unknown,flourish_flourish_sesame_seeds,1,1,1,,Market
snacks,Guyana,GYD,Snacks,Snacks,Massy Stores Guyana,Snyders,Snyders Mini Pretzels,,,,4.711538461538462,,,,,Mass,,https://www.shopmassystoresgy.com/product/snyders-mini-pretzels/,,Snyders Mini Pretzels,Snacks,,2026-05-30 07:13:04,$ 980.00,980.0,https://www.shopmassystoresgy.com/wp-content/uploads/2024/02/Snyders-Mini-Pretzels-170x185.jpg,https://www.shopmassystoresgy.com/?s=snacks&post_type=product&dgwt_wcas=1,,,Other,,snyders_snyders mini pretzels,unknown,snyders_snyders mini pretzels_unknown,snyders_snyders_mini_pretzels,1,1,1,,Market
snacks,Guyana,GYD,Snacks,Snacks,Massy Stores Guyana,Sunshine Snacks,Sunshine Honey Roasted Peanuts,,,,0.3846153846153846,,,,,Mass,,https://www.shopmassystoresgy.com/product/sunshine-honey-roasted-peanuts/,,Honey Roasted Peanuts,Snacks,,2026-05-30 07:13:04,$ 80.00,80.0,https://www.shopmassystoresgy.com/wp-content/uploads/2024/02/Sunshine-Honey-Roasted-Peanuts-170x185.webp,https://www.shopmassystoresgy.com/?s=snacks&post_type=product&dgwt_wcas=1,,,Sunshine,,sunshine snacks_sunshine honey roasted peanuts,unknown,sunshine snacks_sunshine honey roasted peanuts_unknown,sunshine snacks_honey_roasted_peanuts,1,1,1,,Market
